"CODI_LLOC_DE_TREBALL","LLOC_DE_TREBALL","UNITAT_ORGANICA","GRUP","NIVELL_DE_DESTI",PUNTUACIO_COMPLEMENT_ESPECIFIC,"ESCALA","SUBESCALA","CLASSE","CATEGORIA","TIPUS_DE_JORNADA","FORMA_DE_PROVISIO","SITUACIO_DEL_LLOC","CODI_ENS","NOM_ENS"
"1647","EDUCADOR SOCIAL","SERVEI D'EDUCACIÓ","A2","16","32","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Vacant","818460009","Ajuntament de Rubí"
"747","TEC. MIG EDUCACIO","SERVEI D'EDUCACIÓ","A2","20","38","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"761","TEC. MIG EDUCACIO","SERVEI D'EDUCACIÓ","A2","20","38","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"943","TEC. MIG EDUCACIO","SERVEI D'EDUCACIÓ","A2","20","38","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1151","TEC. MIG EDUCACIO","SERVEI D'EDUCACIÓ","A2","20","38","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1358","TEC. MIG EDUCACIO","SERVEI D'EDUCACIÓ","A2","20","38","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1157","TÈCNIC ENSENYAMENT","SERVEI D'EDUCACIÓ","A2","20","38","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1186","TREBALLADOR/A SOCIAL","SERVEI D'IGUALTAT","A2","23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1143","APARELLADOR LLICENCIES","SERVEI D'OBRA PÚBLICA","A2","20","36","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1680","CAP DE SERVEI D'OBRA PÚBLICA","SERVEI D'OBRA PÚBLICA","A1/A2/A2","27/22/26","835","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Disponibilitat de localització","Lliure designació","Vacant","818460009","Ajuntament de Rubí"
"1181","TÈCNIC/A DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","SERVEI D'OCUPACIÓ RUBÍ FORMA","A2/A2","18/25","485","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1779","TÈCNIC/A CIUTADANIA","SERVEI DE COOPERACIÓ I PRIMERA ACOLLIDA","A2/A2","16/23","395","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1184","TÈCNIC/A DE CIUTADANIA","SERVEI DE COOPERACIÓ I PRIMERA ACOLLIDA","A2/A2","16/23","395","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"885","TÈCNIC/A DE CIUTADANIA","SERVEI DE GENT GRAN ACTIVA","A2/A2","16/23","395","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"751","ARQUITECTE/A TÈCNIC/A","SERVEI DE LLICÈNCIES I DISCIPLINA","A2","20","36","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"862","ARQUITECTE/A TÈCNIC/A","SERVEI DE LLICÈNCIES I DISCIPLINA","A2","20","36","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1144","ARQUITECTE/A TÈCNIC/A","SERVEI DE LLICÈNCIES I DISCIPLINA","A2","20","36","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"867","ARQUITECTE/A TÈCNIC/A","SERVEI DE LLICÈNCIES I DISCIPLINA","A2","20","36","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1780","INSPECTOR DISCIPLINA ACTIVITATS","SERVEI DE LLICÈNCIES I DISCIPLINA","A2","16","30","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1774","CAP DE SERVEIS SOCIALS","SERVEI DE PROGRAMES SECTORIALS","A1/A2/A2","27/24/27","845","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Disponibilitat de localització","Lliure designació","Ocupat","818460009","Ajuntament de Rubí"
"1892","TÈCNIC/A DE PROGRAMES SECTORIALS","SERVEI DE PROGRAMES SECTORIALS","A2/A2","16/23","405","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1465","TÈCNIC MIG","SERVEI DE PROMOCIÓ I DINAMITZACIÓ CULTURAL","A2","16","30","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida i Jornada Irregular","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1183","ANALISTA SISTEMES","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","A2","18","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1187","ANALISTA SISTEMES","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","A2","18","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida i Prolongació de Jornada","Concurs","Vacant","818460009","Ajuntament de Rubí"
"824","CAP DE SERVEI D'INFORMÀTICA I ADMINISTRACIÓ ELECTRÒNICA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","A2","24","41","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Prolongació Jornada","Lliure designació","Ocupat","818460009","Ajuntament de Rubí"
"1777","TECNIC MIG INFORMÀTICA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","A2","18","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1827","TECNIC MIG INFORMÀTICA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","A2","18","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1828","TECNIC MIG INFORMÀTICA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","A2","18","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1787","TECNIC MIG TELECOMUNICACIONS","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","A2","18","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1778","TECNIC MITJÀ INFORMÀTICA","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","A2","18","31","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Prolongació Jornada","Concurs per mobilitat interadministrativa","Ocupat","818460009","Ajuntament de Rubí"
"854","CAP DE SERVEIS SOCIALS","SERVEIS SOCIALS","A1/A2/A2","27/24/27","845","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Disponibilitat plena","Lliure designació","Ocupat","818460009","Ajuntament de Rubí"
"1776","CAP DE SERVEIS SOCIALS","SERVEIS SOCIALS","A1/A2/A2","27/24/27","845","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Disponibilitat plena","Lliure designació","Ocupat","818460009","Ajuntament de Rubí"
"881","EDUCADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"956","EDUCADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1199","EDUCADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1478","EDUCADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1602","EDUCADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1693","EDUCADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1754","EDUCADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"880","EDUCADOR/A SOCIAL","SERVEIS SOCIALS","A2","23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1152","EDUCADOR/A SOCIAL","SERVEIS SOCIALS","A2","23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Vacant","818460009","Ajuntament de Rubí"
"948","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1224","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1225","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1226","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1227","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1228","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"770","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1505","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1596","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1597","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1598","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1599","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1646","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1818","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1893","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"886","TREBALLADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida","Concurs","Vacant","818460009","Ajuntament de Rubí"
"876","CAP DE BRIGADA D'OBRES","UNITAT DE BRIGADA D'OBRES","A2/A2","20/26","670","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Disponibilitat plena","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1469","TÈCNIC/A DE TRANSPARÈNCIA","UNITAT DE GOVERN OBERT","A1/A2","22/22","40","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1072","ENGINYER/A TÈCNIC/A","UNITAT DE LLICÈNCIES D'ACTIVITATS","A2/A2","16/23","485","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1155","ENGINYER/A TÈCNIC/A","UNITAT DE LLICÈNCIES D'ACTIVITATS","A2/A2","16/23","485","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1446","CAP DE MANTENIMENT D'INSTAL·LACIONS","UNITAT DE MANTENIMENT D'INSTALACIONS","A2/A2","16/26","630","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Disponibilitat plena","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"866","CAP DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","A2/A2","20/26","630","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Disponibilitat plena","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1055","TEC. MIG PAISSAGISTA","UNITAT DE PARCS I JARDINS","A2","16","29","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Prolongació Jornada","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1752","RESP. TECNIC PROJECTE RUBI BRILLA","UNITAT RUBÍ BRILLA","A2","22","38","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1751","RESPONSABLE ENERGETIC","UNITAT RUBÍ BRILLA","A2","20","33","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada Partida i Prolongació de Jornada","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1773","COORDINADOR/A DE L'ÀREA D'IGUALTAT I CIUTADANIA","ÀREA D'IGUALTAT I CIUTADANIA","A2","28","54","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Lliure designació","Vacant","818460009","Ajuntament de Rubí"
"1369","COORDINADOR/A DE L'ÀREA DE DRETS SOCIALS","ÀREA DE DRETS SOCIALS","A2","28","54","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Lliure designació","Vacant","818460009","Ajuntament de Rubí"
"1069","TÈCNIC/A DE RECURSOS HUMANS","ÀREA DE PERSONAL","A1/A2","22/22","40","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1070","TÈCNIC/A DE RECURSOS HUMANS","ÀREA DE PERSONAL","A1/A2","22/22","40","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1823","TÈCNIC/A RECURSOS  HUMANS","ÀREA DE PERSONAL","A2/A2","16/25","505","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Prolongació Jornada","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1824","TÈCNIC/A RECURSOS HUMANS","ÀREA DE PERSONAL","A2/A2","16/23","405","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1903","EDUCADOR/A SOCIAL","SERVEIS SOCIALS","A2/A2","16/23","480","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic mitjà","Tècnic Mitjà Educació Social","Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"875","RESP. ARXIU","ARXIU MUNICIPAL","A1","22","36","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Lliure designació","Ocupat","818460009","Ajuntament de Rubí"
"1132","DIRECTOR/A DE MUSEU","MUSEU MUNICIPAL CASTELL (MMUC)","A1/A1","20/26","590","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Disponibilitat de localització","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1103","ARQUITECTE/A","SERVEI D'AGENDA URBANA I AGENDA 2030","A1/A1","22/25","565","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"818","CAP DE SERVEI DE L'INFÀNCIA I EDUCACIÓ","SERVEI D'EDUCACIÓ","A1","25","45","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Lliure designació","Vacant","818460009","Ajuntament de Rubí"
"940","CAP DE SERVEI D'ESPORTS","SERVEI D'ESPORTS","A1/A1","22/27","750","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Disponibilitat de localització","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1925","PSICÒLEG/A","SERVEI D'IGUALTAT","A1/A1","22/25","510","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada Partida","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1100","ARQUITECTE","SERVEI D'OBRA PÚBLICA","A1","22","34","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1398","ARQUITECTE/A","SERVEI D'OBRA PÚBLICA","A1/A1","22/25","565","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"756","CAP COMPTABILITAT","SERVEI DE COMPTABILITAT","A1","26","54","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Lliure designació","Ocupat","818460009","Ajuntament de Rubí"
"1678","CAP DE SERVEI DE LLICÈNCIES I DISCIPLINA D'OBRES","SERVEI DE LLICÈNCIES I DISCIPLINA","A1/A1","24/27","815","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Disponibilitat de localització","Lliure designació","Ocupat","818460009","Ajuntament de Rubí"
"1658","CAP DE SERVEI DE PLANEJAMENT URBÀ","SERVEI DE PLANEJAMENT URBÀ","A1/A1","26/27","850","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Disponibilitat de localització","Lliure designació","Ocupat","818460009","Ajuntament de Rubí"
"686","CAP DE SERVEI DE SALUT PÚBLICA","SERVEI DE SALUT PÚBLICA","A1","20","36","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Lliure designació","Vacant","818460009","Ajuntament de Rubí"
"746","TÈCNIC/A DE SALUT PÚBLICA","SERVEI DE SALUT PÚBLICA","A1/A1/A2","22/25/25","450","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"960","TÈCNIC MEDI NATURAL","SERVEI DE SOSTENIBILITAT I MEDI","A1","22","39","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1808","TÈCNIC/A SOSTENIBILITAT I MEDI","SERVEI DE SOSTENIBILITAT I MEDI","A1/A1","20/25","530","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1683","RESPONSABLE TÈCNIC GIS","SERVEI DE TECNOLOGIA I SISTEMES D'INFORMACIÓ","A1","22","38","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"979","CAP OFICINA PROCEDIMENT SANCIONADOR","SERVEIS JURIDICS","A1","22","35","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada Partida i Prolongació de Jornada","Lliure designació","Ocupat","818460009","Ajuntament de Rubí"
"1510","TÈCNIC SUPERIOR","UNITAT DE CICLE DE L'AIGUA","A1","20","33","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"1676","CAP DE SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","UNITAT DE LLICÈNCIES D'ACTIVITATS","A1/A1","22/27","790","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Disponibilitat de localització","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1771","COORDINADOR/A DE L'ÀREA DE PROJEC. CIUTAT, CULTURA I ESPORTS","ÀREA D'ESTRATÈGIA URBANA, INNOVACIÓ I COMUNICACIÓ","A1","28","54","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Lliure designació","Vacant","818460009","Ajuntament de Rubí"
"1050","TÈCNIC/A DE RECURSOS HUMANS","ÀREA DE PERSONAL","A1/A2","22/22","40","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"788","COORDINADOR/A DE L'ÀREA DE PLANIFICACIÓ URBANA","ÀREA DE PLANIFICACIÓ URBANA","A1","28","54","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Lliure designació","Vacant","818460009","Ajuntament de Rubí"
"1934","RESPONSABLE POUM","ÀREA DE PLANIFICACIÓ URBANA","A1","26","54","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"1897","ARQUITECTE/A SUPERIOR","SERVEI DE PLANEJAMENT URBÀ","A1","22","34","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnic superior","Arquitecte Superior","Jornada habitual","Concurs","Vacant","818460009","Ajuntament de Rubí"
"816","DELINEANT","SERVEI DE MOBILITAT I ACCESSIBILITAT","C1","16","32","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
"752","DELINEANT","SERVEI DE PLANEJAMENT URBÀ","C1","16","32","ESCALA D ADMINISTRACIO ESPECIAL","SUBESCALA TECNICA","Tècnics auxiliars",,"Jornada habitual","Concurs","Ocupat","818460009","Ajuntament de Rubí"
