ANY,DATA_ALTA_EXPEDIENT,DATA_FINALITZACIO_EXPEDIENT,"CODI_FAMILIA","DESC_FAMILIA","CODI_DESC_FAMILIA","CODI_TRAMIT","DESC_TRAMIT","GRUP_ORGANITZATIU_ALTA","GRUP_ORGANITZATIU_RESPONSABLE","ESTAT_INTERN","TIPUS_SOLICITUD","CODI_ENS","NOM_ENS"
"2023","2023/03/28",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/28","2025/02/20","AJUTS_SUBV","Ajuts, subvencions, bonificacions i exempcions","AJUTS_SUBV - Ajuts, subvencions, bonificacions i exempcions","SUBV","SUBV - Sol·licituds subvencions","SERVEI D'ESPORTS","SERVEI D'ESPORTS","Finalitzat","SUBV_ESPORTS - Subvenciones para la práctica del deporte federado, extraescolares y actividades de inclusión para jóvenes","818460009","Ajuntament de Rubí"
"2023","2023/03/28","2025/02/20","AJUTS_SUBV","Ajuts, subvencions, bonificacions i exempcions","AJUTS_SUBV - Ajuts, subvencions, bonificacions i exempcions","SUBV","SUBV - Sol·licituds subvencions","SERVEI D'ESPORTS","SERVEI D'ESPORTS","Finalitzat","SUBV_ESPORTS - Subvenciones para la práctica del deporte federado, extraescolares y actividades de inclusión para jóvenes","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI DE MOBILITAT I ACCESSIBILITAT","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","SERVEI DE COOPERACIÓ I PRIMERA ACOLLIDA","SERVEI DE COOPERACIÓ I PRIMERA ACOLLIDA","Obert","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/04/03","ACTIVITATS","Activitats","ACTIVITATS - Activitats","DENACT","DENACT - Denúncies Activitats","UNITAT DE DISCIPLINA D'ACTIVITATS","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Finalitzat","DENACT - Denúncies Activitats","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","ILLA","ILLA - Illa de vianants","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","ILLA - ILLA - Illa de vianants","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI DE MOBILITAT I ACCESSIBILITAT","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI DE MOBILITAT I ACCESSIBILITAT","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI DE MOBILITAT I ACCESSIBILITAT","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI DE MOBILITAT I ACCESSIBILITAT","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CD","CD - Llicència d'obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","CD - CD Llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/04/20","ACTIVITATS","Activitats","ACTIVITATS - Activitats","DENACT","DENACT - Denúncies Activitats","UNITAT DE DISCIPLINA D'ACTIVITATS","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Finalitzat","DENACT - Denúncies Activitats","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","SERVEI DE COMUNICACIÓ","SERVEI DE COMUNICACIÓ","Obert","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2024/05/09","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CPO","CPO - Comunicació prèvia d'obres","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","CPO-P - Comunicació prèvia obres AMB PROJECTE TÈCNIC - CPO","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","AOM","AOM - Assabentats obres menors","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","AOM - Assabentat Obres Menors","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/04/05","AJRUBI","Ajuntament","AJRUBI - Ajuntament","REG_GEN","REG_GEN - Registre genèric","SERVEIS A L'EMPRESA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","REG_GEN - Solicitud genérica","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/11/23","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","DV","DV - Devolució avals i fiances per obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","DV-D - Devolució d'avals i fiances per llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/04/04","INS_SAN","Inspecció i sanció","INS_SAN - Inspecció i sanció","INSATRA","INSATRA - Incoació Sancionador Trànsit","SERVEI DE SEGURETAT CIUTADANA","SERVEI DE SEGURETAT CIUTADANA","Finalitzat",,"818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","SERVEI DE COMUNICACIÓ","SERVEI DE COMUNICACIÓ","Obert","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","DV","DV - Devolució avals i fiances per obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","DV-D - Devolució d'avals i fiances per llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/04/04","INS_SAN","Inspecció i sanció","INS_SAN - Inspecció i sanció","INSATRA","INSATRA - Incoació Sancionador Trànsit","SERVEI DE SEGURETAT CIUTADANA","SERVEI DE SEGURETAT CIUTADANA","Finalitzat",,"818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","TIC","TIC - Ocupació de l'espai públic amb taules i cadires","SERVEIS A L'EMPRESA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","TIC - TIC - Ocupació de l'espai públic amb taules i cadires","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/04/03","MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","ILLA","ILLA - Illa de vianants","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Finalitzat","ILLA - ILLA - Illa de vianants","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/06/09","SERVEIS SOCIALS","Serveis Socials","SERVEIS SOCIALS - Serveis Socials","AJECCS-R","AJECCS-R Resolució múltiple","SERVEIS SOCIALS","SERVEIS SOCIALS","Finalitzat",,"818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/05/24","SERVEIS SOCIALS","Serveis Socials","SERVEIS SOCIALS - Serveis Socials","AJECCS-R","AJECCS-R Resolució múltiple","SERVEIS SOCIALS","SERVEIS SOCIALS","Finalitzat",,"818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","AOM","AOM - Assabentats obres menors","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","AOM - Assabentat Obres Menors","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2024/02/02","SERVEIS SOCIALS","Serveis Socials","SERVEIS SOCIALS - Serveis Socials","AJECCS","AJECCS - Ajuts econòmics de caracter social","SERVEIS SOCIALS","SERVEIS SOCIALS","Finalitzat","AJECCS - Ajuts econòmics de caracter social","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/04/14","AJRUBI","Ajuntament","AJRUBI - Ajuntament","REG_GEN","REG_GEN - Registre genèric","SERVEIS A L'EMPRESA","SERVEIS A L'EMPRESA","Finalitzat","REG_GEN - Solicitud genérica","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"PART_ATC","Participació i atenció ciudadana","PART_ATC - Participació i atenció ciudadana","AQS","AQS - Gestió avisos, queixes i suggeriments","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","AQS - AQS - Gestión de avisos, quejas y sugerencias","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","RÀDIO RUBÍ SERVEIS AUDIOVISUALS","RÀDIO RUBÍ SERVEIS AUDIOVISUALS","Obert","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MANT_INF","Manteniment d'infrastructures","MANT_INF - Manteniment d'infrastructures","INFRA","INFRA - Infraestructures per activitats","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI DE RELACIONS CIUTADANES","Obert","INFRA - Infraestructures per activitats","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","REG_GEN","REG_GEN - Registre genèric","SERVEIS A L'EMPRESA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","REG_GEN - Solicitud genérica","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","AOM","AOM - Assabentats obres menors","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","AOM - Assabentat Obres Menors","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"ORG_ADM","Organització i gestió administrativa","ORG_ADM - Organització i gestió administrativa","CIMV","CIMV - Certificat d'Ingrés Mínim Vital","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEIS SOCIALS","Obert","CIMV - Certificado de ingreso mínimo vital","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","AOM","AOM - Assabentats obres menors","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","AOM - Assabentat Obres Menors","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"HABITATGE","Habitatge","HABITATGE - Habitatge","RMHB","RMHB - Registre Municipal d'Habitatges Buits","SERVEI D'HABITATGE","SERVEI D'HABITATGE","Obert","RMHB - Registre Municipal d'habitatges buits (RMHB)","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEIS A L'EMPRESA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2024/05/09","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CPO","CPO - Comunicació prèvia d'obres","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","CPO-E - Comunicació prèvia obres INSTAL·LACIÓ D'AUTOCONSUM AMB ENERGIA FOTOVOLTÀICA - CPO","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEPE","OEPE - Ocupació de l'espai públic amb atraccions, casetes de fira i altres","SERVEIS A L'EMPRESA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEPE-A - OEPE-A Ocupació espai públic (aparells d'atracció, casetes fires)","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/04/11","CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","SERVEI DE RELACIONS CIUTADANES","SERVEI DE RELACIONS CIUTADANES","Finalitzat","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","AOM","AOM - Assabentats obres menors","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","AOM - Assabentat Obres Menors","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","REG_GEN","REG_GEN - Registre genèric","SERVEIS A L'EMPRESA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","REG_GEN - Solicitud genérica","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2024/12/03","POB_ELEC","Població i eleccions","POB_ELEC - Població i eleccions","PMH02","PMH02 - Baixa Padró d'Habitants","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","Finalitzat","PMH02-BII - Baixa per inclusió indeguda en Padró d'Habitants","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/03/07","POB_ELEC","Població i eleccions","POB_ELEC - Població i eleccions","PMH02","PMH02 - Baixa Padró d'Habitants","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","Finalitzat","PMH02-BII - Baixa per inclusió indeguda en Padró d'Habitants","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"ORG_ADM","Organització i gestió administrativa","ORG_ADM - Organització i gestió administrativa","CIMV","CIMV - Certificat d'Ingrés Mínim Vital","SERVEIS SOCIALS","SERVEIS SOCIALS","Obert","CIMV - Certificado de ingreso mínimo vital","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"CFM","Comerç, fires i/o mercats","CFM - Comerç, fires i/o mercats","GFP","GFP - Gestió de fires i/o parades","SERVEIS A L'EMPRESA","SERVEI DE COMERÇ","Obert","GFP-FFM - Sol·licitud fira d'artesans festa major","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/04/05","AJRUBI","Ajuntament","AJRUBI - Ajuntament","REG_GEN","REG_GEN - Registre genèric","SERVEIS A L'EMPRESA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","REG_GEN - Solicitud genérica","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"HABITATGE","Habitatge","HABITATGE - Habitatge","RMHB","RMHB - Registre Municipal d'Habitatges Buits","SERVEI D'HABITATGE","SERVEI D'HABITATGE","Obert","RMHB - Registre Municipal d'habitatges buits (RMHB)","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2025/05/05","HABITATGE","Habitatge","HABITATGE - Habitatge","HABAJDG","HABAJDG - Ajudes a la despesa de l'habitatge habitual","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'HABITATGE","Finalitzat","HABAJDG - Ayuda para el pago de gastos de la vivienda habitual","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2025/05/05","HABITATGE","Habitatge","HABITATGE - Habitatge","HABAJDG","HABAJDG - Ajudes a la despesa de l'habitatge habitual","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'HABITATGE","Finalitzat","HABAJDG - Ayuda para el pago de gastos de la vivienda habitual","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2024/03/01","HABITATGE","Habitatge","HABITATGE - Habitatge","RMHB","RMHB - Registre Municipal d'Habitatges Buits","SERVEI D'HABITATGE","SERVEI D'HABITATGE","Finalitzat","RMHB - Registre Municipal d'habitatges buits (RMHB)","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2024/03/01","HABITATGE","Habitatge","HABITATGE - Habitatge","RMHB","RMHB - Registre Municipal d'Habitatges Buits","SERVEI D'HABITATGE","SERVEI D'HABITATGE","Finalitzat","RMHB - Registre Municipal d'habitatges buits (RMHB)","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","UNITAT ESCOLA DE MÚSICA PERE BURÉS","UNITAT ESCOLA DE MÚSICA PERE BURÉS","Obert","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/05/26","CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","UNITAT D'ESCOLES BRESSOLS","UNITAT D'ESCOLES BRESSOLS","Finalitzat","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"POB_ELEC","Població i eleccions","POB_ELEC - Població i eleccions","PMH01","PMH01 - Empadronament amb riscos socials i/o irregulars","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","PMH01 - Empadronament amb riscos socials i/o irregulars","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/09/13","POB_ELEC","Població i eleccions","POB_ELEC - Població i eleccions","PMH01","PMH01 - Empadronament amb riscos socials i/o irregulars","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'ATENCIÓ A LA CIUTADANIA","Finalitzat","PMH01 - Empadronament amb riscos socials i/o irregulars","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI DE MOBILITAT I ACCESSIBILITAT","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/12/01","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","REDE","REDE - Renuncia Llicència Obres o Desistiment tràmit","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","REDE-RE - REDE-Renuncia Llicència Obres","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2024/01/09","GOVERN","Acció i òrgans de govern","GOVERN - Acció i òrgans de govern","SINDICATURA","SINDICATURA - Queixa a la Sindicatura","SERVEI DE RELACIONS CIUTADANES","SINDICATURA DE GREUGES","Finalitzat","SINDICATURA - Queja a la Sindicatura","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/04/28","GOVERN","Acció i òrgans de govern","GOVERN - Acció i òrgans de govern","SINDICATURA","SINDICATURA - Queixa a la Sindicatura","SERVEI DE RELACIONS CIUTADANES","SINDICATURA DE GREUGES","Finalitzat","SINDICATURA - Queja a la Sindicatura","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/03/29","POB_ELEC","Població i eleccions","POB_ELEC - Població i eleccions","PMH04","PMH04 - Modificació Padró d'Habitants","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'ATENCIÓ A LA CIUTADANIA","Finalitzat","M-CD - Modificación Padrón por cambio de domicilio","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2024/02/19","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CPO","CPO - Comunicació prèvia d'obres","SERVEIS A L'EMPRESA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","CPO-P - Comunicació prèvia obres AMB PROJECTE TÈCNIC - CPO","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/05/03","POB_ELEC","Població i eleccions","POB_ELEC - Població i eleccions","PMH01","PMH01 - Empadronament amb riscos socials i/o irregulars","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'ATENCIÓ A LA CIUTADANIA","Finalitzat","PMH01 - Empadronament amb riscos socials i/o irregulars","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2025/05/05","HABITATGE","Habitatge","HABITATGE - Habitatge","HABAJDG","HABAJDG - Ajudes a la despesa de l'habitatge habitual","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'HABITATGE","Finalitzat","HABAJDG - Ayuda para el pago de gastos de la vivienda habitual","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"ORG_ADM","Organització i gestió administrativa","ORG_ADM - Organització i gestió administrativa","CIMV","CIMV - Certificat d'Ingrés Mínim Vital","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEIS SOCIALS","Obert","CIMV - Certificado de ingreso mínimo vital","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2023","2023/03/29",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2023","2023/03/29","2023/03/29","POB_ELEC","Població i eleccions","POB_ELEC - Població i eleccions","PMH04","PMH04 - Modificació Padró d'Habitants","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI D'ATENCIÓ A LA CIUTADANIA","Finalitzat","M-CD - Modificación Padrón por cambio de domicilio","818460009","Ajuntament de Rubí"
