"NOM_CONVOCATORIA","ANY_CONVOCATORIA","DATA_CONVOCATORIA","DISTRICTE","SECCIO","MESA","COL_LEGI","EDAT_CENS_INE","CODI_INTERVAL_EDAD_INE","INTERVAL_EDAD_INE","CONTINENT_NAIXEMENT","CODI_SEXE","SEXE",CODI_ESTUDIS,"ESTUDIS_DESC",DADES,"CODI_ENS","NOM_ENS"
"Eleccions Municipals 2023","2023","2023/05/28","2","1","B","EDIFICI RESSÒ","45","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","8","B","INSTITUT LA SERRETA","48","4","46-55 Anys","Unió Europea","M","Dona","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","1","1","B","ESCOLA RAMON LLULL","45","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","6","A","ATENEU","41","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","4","B","INSTITUT DUC DE MONTBLANC","47","4","46-55 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","25","U","INSTITUT LA SERRETA","33","2","26-35 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","24","U","BIBLIOTECA MESTRE MARTI TAULER","41","3","36-45 Anys","Unió Europea","M","Dona","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","13","A","BIBLIOTECA MESTRE MARTI TAULER","42","3","36-45 Anys","Unió Europea","M","Dona","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","13","A","BIBLIOTECA MESTRE MARTI TAULER","38","3","36-45 Anys","Unió Europea","M","Dona","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","3","9","A","ESCOLA CA N'ALZAMORA","45","3","36-45 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","1","B","EDIFICI RESSÒ","44","3","36-45 Anys","Unió Europea","M","Dona","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","14","B","INSTITUT LA SERRETA","37","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","24","U","BIBLIOTECA MESTRE MARTI TAULER","42","3","36-45 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","11","A","BIBLIOTECA MESTRE MARTI TAULER","42","3","36-45 Anys","Unió Europea","M","Dona","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","10","A","ESCOLA MOSSEN CINTO VERDAGUER","43","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","26","A","ESCOLA TERESA ALTET","46","4","46-55 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","26","A","ESCOLA TERESA ALTET","44","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","7","A","ESCOLA PAU CASALS","42","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","14","B","INSTITUT LA SERRETA","45","3","36-45 Anys","Unió Europea","M","Dona","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","4","A","ESCOLA MOSSEN CINTO VERDAGUER","45","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","14","A","INSTITUT LA SERRETA","44","3","36-45 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","6","B","ATENEU","46","4","46-55 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","13","B","BIBLIOTECA MESTRE MARTI TAULER","46","4","46-55 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","1","C","ESCOLA BRESSOL SOL SOLET-ZONA ESCARDIVOL","40","3","36-45 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","18","B","ESCOLA SCHOLA","45","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","5","A","ESCOLA SCHOLA","45","3","36-45 Anys","Unió Europea","M","Dona","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","23","U","ESCOLA MOSSEN CINTO VERDAGUER","43","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","1","B","EDIFICI RESSÒ","43","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","3","9","A","ESCOLA CA N'ALZAMORA","45","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","1","2","B","CENTRE CIVIC CAN FATJO","43","3","36-45 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","3","7","A","ESCOLA VINT-I-CINC DE SETEMBRE","45","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","4","B","ESCOLA MOSSEN CINTO VERDAGUER","37","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","5","B","ESCOLA SCHOLA","42","3","36-45 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","1","B","RUBÍ FORMA","45","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","3","6","A","ESCOLA VINT-I-CINC DE SETEMBRE","35","2","26-35 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","3","5","A","ESCOLA VINT-I-CINC DE SETEMBRE","43","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","16","B","ESCOLA TERESA ALTET","44","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","1","A","RUBÍ FORMA","43","3","36-45 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","4","A","ESCOLA MOSSEN CINTO VERDAGUER","40","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","20","B","CENTRE CIVIC CA N'ORIOL","33","2","26-35 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","1","A","EDIFICI RESSÒ","44","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","20","B","CENTRE CIVIC CA N'ORIOL","43","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","1","4","B","ESCOLA RIVO RUBEO","40","3","36-45 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","9","B","INSTITUT LA SERRETA","33","2","26-35 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","9","B","INSTITUT LA SERRETA","47","4","46-55 Anys","Unió Europea","M","Dona","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","4","B","ESCOLA MOSSEN CINTO VERDAGUER","46","4","46-55 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","1","B","EDIFICI RESSÒ","44","3","36-45 Anys","Unió Europea","M","Dona","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","11","A","BIBLIOTECA MESTRE MARTI TAULER","40","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","4","A","INSTITUT DUC DE MONTBLANC","44","3","36-45 Anys","Unió Europea","M","Dona","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","3","7","A","ESCOLA VINT-I-CINC DE SETEMBRE","42","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","21","B","ESCOLA BRESSOL-LLUNA","39","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","24","U","BIBLIOTECA MESTRE MARTI TAULER","41","3","36-45 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","2","B","ESCOLA PAU CASALS","35","2","26-35 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","6","A","ATENEU","43","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","1","3","B","ESCOLA RAMON LLULL","44","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","4","B","INSTITUT DUC DE MONTBLANC","41","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","3","1","A","ESCOLA TORRE DE LA LLEBRE","45","3","36-45 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","6","A","ATENEU","44","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","23","U","ESCOLA MOSSEN CINTO VERDAGUER","45","3","36-45 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","15","A","CENTRE CIVIC CA N'ORIOL","45","3","36-45 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","1","A","EDIFICI RESSÒ","43","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","9","B","INSTITUT LA SERRETA","44","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","6","A","ESCOLA JOAN MARAGALL","45","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","3","A","EQUIPAMENT ESCOLAR-ZONA ESCARDIVOL","38","3","36-45 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","19","A","INSTITUT LA SERRETA","43","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","7","B","ESCOLA PAU CASALS","34","2","26-35 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","14","A","INSTITUT LA SERRETA","39","3","36-45 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","3","7","B","ESCOLA VINT-I-CINC DE SETEMBRE","44","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","4","B","ESCOLA MOSSEN CINTO VERDAGUER","45","3","36-45 Anys","Unió Europea","M","Dona","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","1","2","B","CENTRE CIVIC CAN FATJO","33","2","26-35 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","1","1","B","ESCOLA RAMON LLULL","43","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","3","A","ESCOLA JOAN MARAGALL","45","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","1","A","RUBÍ FORMA","43","3","36-45 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","5","B","ESCOLA SCHOLA","44","3","36-45 Anys","Unió Europea","V","Home","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","2","1","A","EDIFICI RESSÒ","44","3","36-45 Anys","Unió Europea","M","Dona","4","Superior a primària","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","6","B","ATENEU","42","3","36-45 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","15","B","CENTRE CIVIC CA N'ORIOL","44","3","36-45 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","4","3","A","EQUIPAMENT ESCOLAR-ZONA ESCARDIVOL","45","3","36-45 Anys","Unió Europea","V","Home","2","Primària incompleta","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
"Eleccions Municipals 2023","2023","2023/05/28","3","3","B","ESCOLA MARIA MONTESSORI","39","3","36-45 Anys","Unió Europea","V","Home","3","Primària completa","2026/08/17 02:44:10.000000000","818460009","Ajuntament de Rubí"
