"EXPEDIENT_SESSIO","DATA_SESSIO","HORA_INICI_SESSIO","HORA_FI_SESSIO","EXPEDIENT_PROPOSTA","PROCEDIMENT","DESCRIPCIO","DATA_SIGNATURA","RESULTAT_VOTACIO","PARTIT_POLITIC","ASSISTENT_CARREG","ASSISTENT","VOT","PRESENTA_AUP_AMUNT","PRESENTA_CS","PRESENTA_ECP_RUBI_ECG","PRESENTA_ERC_CM","PRESENTA_PSC_CP","PRESENTA_VR","PRESENTA_PP","PRESENTA_VOX","CODI_ENS","NOM_ENS","DATA_HORA_DADES",ID
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","57/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL D'ESQUERRA REPUBLICANA DE CATALUNYA – ACORD MUNICIPAL PER DECLARAR PERSONA NON GRATA EL REI  FELIP VI","16/12/2020","REBUTJADA ABSOLUTA","PSC-CP",,"CEBRIAN ORDOÑEZ,M CARMEN","NO","0","0","0","1","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6078"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","PSC-CP",,"MARTINEZ MARTINEZ,ANA MARIA","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6079"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","PSC-CP",,"RODRIGUEZ CANTON,MOISES","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6080"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","PSC-CP",,"CEBRIAN ORDOÑEZ,M CARMEN","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6081"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","PSC-CP",,"GUETO ORTIZ,RAFAEL","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6082"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","PSC-CP",,"LOPEZ NUÑEZ,JUAN","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6083"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","PSC-CP",,"FERRER POLO,YOLANDA","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6084"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","PSC-CP",,"GARCIA CORREAS,VICTOR","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6085"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","PSC-CP",,"CUESTA FABRE,ANNABEL","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6086"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","PSC-CP",,"OLIVA MARTIN,MARTA","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6087"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","PSC-CP",,"ROMERO ALCALDE,MIGUEL ANGEL","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6088"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","ERC",,"CORBERA GAJU,XAVIER","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6089"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","ERC",,"SOLER PONS,MONTSERRAT","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6090"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","ERC",,"COTS GOMEZ,XAVIER","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6091"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","ERC",,"ESPARZA GONZALEZ,MARTA","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6092"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","ERC",,"MASALIAS GOMEZ,ROBERT","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6093"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","ERC",,"CASAS NAVARRO,SANDRA","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6094"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","ERC",,"ARNAIZ MORENO,OSCAR LUIS","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6095"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","ECP",,"GARCIA MORENO,ANNIA","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6096"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","ECP",,"MEDRANO MUÑOZ,ANDRES","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6097"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","ECP",,"NAVARRO CANO,PABLO","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6098"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","C's",,"MARTIN MARTIN,ROBERTO","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6099"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","C's",,"LOPEZ MORANO,FRANCISCO JAVIER","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6100"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","C's",,"SANCHEZ REINA,YASMINA","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6101"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","VR",,"GARCIA BEREA,ANTONIO","SI","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6102"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","59/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL DE CIUTADANS RUBÍ PER A LA CREACIÓ D'UN ESPAI MUNICIPAL DE *COWORKING","17/12/2020","APROVADA ABSOLUTA","AUP-AMUNT",,"CAÑIZAR BEL,BELEN","ABSTENCIO","0","1","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6103"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","PSC-CP",,"MARTINEZ MARTINEZ,ANA MARIA","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6104"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","PSC-CP",,"RODRIGUEZ CANTON,MOISES","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6105"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","PSC-CP",,"CEBRIAN ORDOÑEZ,M CARMEN","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6106"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","PSC-CP",,"GUETO ORTIZ,RAFAEL","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6107"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","PSC-CP",,"LOPEZ NUÑEZ,JUAN","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6108"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","PSC-CP",,"FERRER POLO,YOLANDA","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6109"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","PSC-CP",,"GARCIA CORREAS,VICTOR","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6110"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","PSC-CP",,"CUESTA FABRE,ANNABEL","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6111"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","PSC-CP",,"OLIVA MARTIN,MARTA","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6112"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","PSC-CP",,"ROMERO ALCALDE,MIGUEL ANGEL","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6113"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","ECP",,"GARCIA MORENO,ANNIA","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6114"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","ECP",,"MEDRANO MUÑOZ,ANDRES","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6115"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","ECP",,"NAVARRO CANO,PABLO","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6116"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","C's",,"MARTIN MARTIN,ROBERTO","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6117"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","C's",,"LOPEZ MORANO,FRANCISCO JAVIER","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6118"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","C's",,"SANCHEZ REINA,YASMINA","NO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6119"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","ERC",,"CORBERA GAJU,XAVIER","ABSTENCIO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6120"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","ERC",,"SOLER PONS,MONTSERRAT","ABSTENCIO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6121"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","ERC",,"COTS GOMEZ,XAVIER","ABSTENCIO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6122"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","ERC",,"ESPARZA GONZALEZ,MARTA","ABSTENCIO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6123"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","ERC",,"MASALIAS GOMEZ,ROBERT","ABSTENCIO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6124"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","ERC",,"CASAS NAVARRO,SANDRA","ABSTENCIO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6125"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","ERC",,"ARNAIZ MORENO,OSCAR LUIS","ABSTENCIO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6126"
"16/2020/PLE","22/12/2020","17:02 h","21:08 h","60/2020/MOC","MOC - Mocions al Ple","MOCIÓ DEL GRUP MUNICIPAL AUP PER A LA CREACIÓ D’UNA EMPRESA PÚBLICA DE SERVEIS MUNICIPALS","17/12/2020","REBUTJADA ABSOLUTA","VR",,"GARCIA BEREA,ANTONIO","ABSTENCIO","1","0","0","0","0","0","0","0","818460009","Ajuntament de Rubí","19/08/2026 02:47:01","6127"
