ID,"DATA_SOL_LICITUD",ANY_SOL_LICITUD,MES_SOL_LICITUD,CODI_TIPUS_SOL_LICITUD,"TIPUS_SOL_LICITUD","CODI_ENS","NOM_ENS"
"1290","27/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1291","26/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1292","26/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1293","26/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1294","24/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1295","24/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1296","23/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1297","23/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1298","23/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1299","23/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1300","22/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1301","22/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1302","21/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1303","20/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1304","20/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1305","20/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1306","20/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1307","20/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1308","20/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1309","20/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1310","20/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1311","20/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1312","20/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1313","20/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1314","19/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1315","19/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1316","19/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1317","18/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1318","17/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1319","17/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1320","17/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1321","17/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1322","17/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1323","16/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1324","15/12/2021","2021.0","12.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"1325","15/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1326","15/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1327","15/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1328","15/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1329","15/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1330","14/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1331","14/12/2021","2021.0","12.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1332","14/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1333","14/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1334","14/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1335","13/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1336","13/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1337","12/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1338","12/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1339","11/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1340","11/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1341","10/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1342","10/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1343","09/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1344","09/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1345","09/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1346","09/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1347","09/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1348","09/12/2021","2021.0","12.0","38085","Formulari Sindicatura de Greuges","818460009","Ajuntament de Rubí"
"1349","09/12/2021","2021.0","12.0","38834","Fes la teva pregunta a l'alcaldessa","818460009","Ajuntament de Rubí"
"1350","08/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1351","08/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1352","07/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1353","07/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1354","07/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1355","07/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1356","07/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1357","07/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1358","06/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1359","05/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1360","04/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1361","04/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1362","03/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1363","03/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1364","03/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1365","03/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1366","02/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1367","02/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1368","02/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1369","02/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1370","02/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1371","01/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1372","01/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1373","01/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1374","01/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1375","01/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1376","01/12/2021","2021.0","12.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1377","30/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1378","30/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1379","30/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1380","30/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1381","30/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1382","29/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1383","29/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1384","29/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1385","29/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1386","28/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1387","28/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1388","28/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1389","27/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1390","27/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1391","27/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1392","26/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1393","26/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1394","26/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1395","26/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1396","26/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1397","26/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1398","26/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1399","25/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1400","25/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1401","25/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1402","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1403","24/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1404","24/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1405","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1406","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1407","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1408","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1409","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1410","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1411","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1412","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1413","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1414","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1415","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1416","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1417","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1418","24/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1419","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1420","24/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1421","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1422","24/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1423","23/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1424","23/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1425","23/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1426","23/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1427","23/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1428","23/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1429","23/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1430","23/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1431","23/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1432","23/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1433","23/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1434","23/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1435","23/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1436","23/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1437","23/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1438","23/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1439","22/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1440","22/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1441","22/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1442","22/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1443","22/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1444","22/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1445","22/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1446","22/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1447","22/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1448","22/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1449","22/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1450","22/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1451","20/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1452","20/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1453","20/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1454","19/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1455","19/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1456","19/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1457","19/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1458","19/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1459","19/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1460","19/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1461","19/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1462","19/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1463","19/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1464","18/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1465","18/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1466","18/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1467","18/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1468","18/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1469","18/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1470","18/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1471","17/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1472","17/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1473","17/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1474","17/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1475","17/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1476","17/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1477","17/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1478","16/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1479","16/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1480","16/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1481","16/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1482","16/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1483","16/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1484","16/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1485","15/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1486","15/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1487","15/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1488","15/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1489","15/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1490","15/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1491","15/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1492","15/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1493","15/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1494","15/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1495","15/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1496","15/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1497","14/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1498","14/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1499","14/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1500","14/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1501","14/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1502","13/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1503","13/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1504","13/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1505","13/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1506","13/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1507","12/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1508","12/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1509","12/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1510","12/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1511","12/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1512","12/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1513","12/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1514","12/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1515","12/11/2021","2021.0","11.0","38295","Formulari de consulta sobre temes de consum","818460009","Ajuntament de Rubí"
"1516","12/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1517","12/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1518","12/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1519","11/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1520","11/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1521","11/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1522","11/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1523","11/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1524","11/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1525","11/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1526","11/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1527","11/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1528","11/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1529","11/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1530","11/11/2021","2021.0","11.0","38083","Avisos, queixes i suggeriments","818460009","Ajuntament de Rubí"
"1531","11/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1532","11/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
"1533","11/11/2021","2021.0","11.0","38317","Inscripció en el Registre de Participació Ciutadana","818460009","Ajuntament de Rubí"
