ID,"ACTIVITAT","NOM_COMERCIAL","EMPLAÇAMENT","ZONA",LATITUD,LONGITUD,"WEB","CODI_ENS","NOM_ENS"
"2440","COMERÇ AL DETALL DE PRODUCTES D'ALIMENTACIÓ I FORN DE PA","SUPERMERCAT SERGI","C SAFIR,   20 LOC 02","Districte Administratiu 1 - SUD-OEST","41.48902968317991","2.0248449659117904",,"818460009","Ajuntament de Rubí"
"1109","COMERÇ AL DETALL DE PRODUCTES FARMACEUTICS, MEDICS I COSMETICS AMB ORTOPEDIA","FARMACIA SANSI","CTRA TERRASSA,   16-18","Districte Administratiu 5 - NORD","41.49730367234308","2.0312806818035525",,"818460009","Ajuntament de Rubí"
"3271","APARCAMENT PRIVAT DE VEHICLES",,"CTRA TERRASSA,   16-18","Districte Administratiu 5 - NORD","41.49730367234308","2.0312806818035525",,"818460009","Ajuntament de Rubí"
"2810","APARCAMENT PRIVAT DE VEHICLES",,"C SAFIR,   12 LOC 02","Districte Administratiu 1 - SUD-OEST","41.48962921150879","2.0251172998811566",,"818460009","Ajuntament de Rubí"
"2813","APARCAMENT PRIVAT DE VEHICLES",,"C TOPAZI,   53 ST 01","Districte Administratiu 1 - SUD-OEST","41.48723294723691","2.02593931716854",,"818460009","Ajuntament de Rubí"
"325","BAR-RESTAURANT","BAR EL ROCIO","C MARE DE DEU DE FATIMA,   45-47","Districte Administratiu 6 - EST","41.48616307420291","2.037831551515596",,"818460009","Ajuntament de Rubí"
"463","COMERÇ AL DETALL D'ALIMENTS EN RÈGIM D'AUTOSERVEI","BONA FRUITA","C MARE DE DEU DE FATIMA,   45-47 SS 02","Districte Administratiu 6 - EST","41.48616307420291","2.037831551515596",,"818460009","Ajuntament de Rubí"
"2431","comerç al detall de productes càrnics","SUPER MUNDIAL CARNISSERIA","C MARE DE DEU DE FATIMA,   45-47 SS 1A","Districte Administratiu 6 - EST","41.48616307420291","2.037831551515596",,"818460009","Ajuntament de Rubí"
"3027","APARCAMENT PRIVAT DE VEHICLES",,"C MARE DE DEU DE FATIMA,   45-47","Districte Administratiu 6 - EST","41.48616307420291","2.037831551515596",,"818460009","Ajuntament de Rubí"
"3211","APARCAMENT PRIVAT DE VEHICLES",,"C SAFIR,   14","Districte Administratiu 1 - SUD-OEST","41.489488896892325","2.0250606769778248",,"818460009","Ajuntament de Rubí"
"12","PERRUQUERIA","A L'ALBA ESTILISTA","C MONTURIOL,   19 Esc 2 PB 04","Districte Administratiu 6 - EST","41.48601280129318","2.0343252560594753",,"818460009","Ajuntament de Rubí"
"2260","ELABORACIÓ I VENDA DE MENJARS PREPARATS","ROSTISSERIA RUBI","C MONTURIOL,   19","Districte Administratiu 6 - EST","41.48601280129318","2.0343252560594753",,"818460009","Ajuntament de Rubí"
"2460","CONFECCIÓ DE PECES DE VESTIR","TALLER DE COSTURA M. VALENTIN","C MONTURIOL,   19","Districte Administratiu 6 - EST","41.48601280129318","2.0343252560594753",,"818460009","Ajuntament de Rubí"
"615","CONSULTORI MÈDIC","CENTRE MEDIC OSTEOPATIC","C ORSO,   11-13 LOC 01","Districte Administratiu 4 - CENTRE","41.49487038891913","2.0310779483288908",,"818460009","Ajuntament de Rubí"
"399","BAR","BAR VIOLET","C SABADELL,   26 LOC 01","Districte Administratiu 5 - NORD","41.49574951905734","2.0346617929797506",,"818460009","Ajuntament de Rubí"
"2748","EBANISTERIA",,"C LEPANT,   57-61 LOC 02","Districte Administratiu 5 - NORD","41.500886454534594","2.035500912880957",,"818460009","Ajuntament de Rubí"
"366","BAR-RESTAURANT","BAR NARCEA","CTRA MOLINS DE REI,   43-45","Districte Administratiu 3 - SUD","41.482447905625506","2.030741508953996",,"818460009","Ajuntament de Rubí"
"1253","GIMNAS","GIMNAS SEUL","CTRA MOLINS DE REI,   43-45","Districte Administratiu 3 - SUD","41.482447905625506","2.030741508953996",,"818460009","Ajuntament de Rubí"
"1176","COMERÇ AL DETALL DE PA AMB OBRADOR","FORNET NOU SAFIR","C SAFIR,    1-3 LOC 02","Districte Administratiu 1 - SUD-OEST","41.48993902370839","2.025439958724377",,"818460009","Ajuntament de Rubí"
"2433","SUPERMERCAT","SUPERMERCADO LOS MORENO","URBAT PINAR,    3 PB 01","Districte Administratiu 5 - NORD","41.508725633481426","2.0477069917671136",,"818460009","Ajuntament de Rubí"
"2870","APARCAMENT PRIVAT DE VEHICLES",,"C PLATA,    9-11","Districte Administratiu 1 - SUD-OEST","41.4869351419982","2.0250574048544094",,"818460009","Ajuntament de Rubí"
"333","BAR","BAR GRANJA V","C DIAMANT,   66 Esc 1 PB 01","Districte Administratiu 1 - SUD-OEST","41.48797165615518","2.024250161592586",,"818460009","Ajuntament de Rubí"
"215","CLUB DE FUMADORS DE CANNABIS","ASC PUNT VERD","PL CONSTITUCIO,    5 Esc 1 PB 04","Districte Administratiu 3 - SUD","41.48494321109398","2.0307877166157215",,"818460009","Ajuntament de Rubí"
"410","PERRUQUERIA","BARBERSHOP KARIM","PL CONSTITUCIO,    5 Esc 1 ES 04","Districte Administratiu 3 - SUD","41.48494321109398","2.0307877166157215",,"818460009","Ajuntament de Rubí"
"520","BAR","CAFETERIA RIO MARTIL","PL CONSTITUCIO,    5","Districte Administratiu 3 - SUD","41.48494321109398","2.0307877166157215",,"818460009","Ajuntament de Rubí"
"631","mesquita","CENTRO ISLAMICO EL NOOR DE RUBI","PL CONSTITUCIO,    5 Esc 1 PB 03","Districte Administratiu 3 - SUD","41.48494321109398","2.0307877166157215",,"818460009","Ajuntament de Rubí"
"1472","BAR","KEBAB HOUSE","PL CONSTITUCIO,    5","Districte Administratiu 3 - SUD","41.48494321109398","2.0307877166157215",,"818460009","Ajuntament de Rubí"
"3314","APARCAMENT PRIVAT DE VEHICLES",,"C OR,   15-19 ST 01","Districte Administratiu 1 - SUD-OEST","41.48713909883196","2.0269853692670536",,"818460009","Ajuntament de Rubí"
"1120","comerç al detall de productes farmacèutics","FARMÀCIA SAFIR 28","C SAFIR,   28 LOC IZ","Districte Administratiu 1 - SUD-OEST","41.48839814206487","2.0245535161898647",,"818460009","Ajuntament de Rubí"
"2311","perruqueria i saló de bellesa","SALO PERRUQUERIA MIREIA LOPEZ","C SAFIR,   28","Districte Administratiu 1 - SUD-OEST","41.48839814206487","2.0245535161898647",,"818460009","Ajuntament de Rubí"
"1631","LLAR D'INFANTS","LLAR D'INFANTS SNOOPY","C ORSO,   30 ST 01","Districte Administratiu 4 - CENTRE","41.4947343510688","2.0321588448418635",,"818460009","Ajuntament de Rubí"
"2084","VENDA AL DETALL D'ARTICLES DE FERRETERIA","PRIALCO","PG PAU CLARIS,   61","Districte Administratiu 4 - CENTRE","41.49650843071079","2.03089470500748",,"818460009","Ajuntament de Rubí"
"2525","Taller de reparació d'equips de fred","THERMAFRED FRIO INDUSTRIAL","PG PAU CLARIS,   61 PB 02","Districte Administratiu 4 - CENTRE","41.49650843071079","2.03089470500748",,"818460009","Ajuntament de Rubí"
"351","BAR-RESTAURANT","BAR LAS BRUJAS","GRUP VINT-I-CINC DE SETEMBRE,   45 PB 02","Districte Administratiu 3 - SUD","41.485035002603546","2.0385369232205255",,"818460009","Ajuntament de Rubí"
"3261","APARCAMENT PRIVAT DE VEHICLES",,"C ARIBAU,   13","Districte Administratiu 6 - EST","41.49253423899242","2.03725561861791",,"818460009","Ajuntament de Rubí"
"25","AGENCIA IMMOBILIARIA","ACE ASSESSORS","C MONTURIOL,    5 LOC 04","Districte Administratiu 6 - EST","41.48721445737362","2.0342617296222034",,"818460009","Ajuntament de Rubí"
"305","BAR","BAR BRAYDEN","C MONTURIOL,    5 LOC 07","Districte Administratiu 6 - EST","41.48721445737362","2.0342617296222034",,"818460009","Ajuntament de Rubí"
"969","perruqueria","EL SALON","C MONTURIOL,    5 LOC 06","Districte Administratiu 6 - EST","41.48721445737362","2.0342617296222034",,"818460009","Ajuntament de Rubí"
"1611","COMERÇ AL DETALL DE PECES DE VESTIR I COMPLEMENTS","LI MIAO TALLER DE COSTURA","C MONTURIOL,    5 LOC 05","Districte Administratiu 6 - EST","41.48721445737362","2.0342617296222034",,"818460009","Ajuntament de Rubí"
"1685","OFICINA D'ASSEGURANCES","MAPFRE","C MONTURIOL,    5","Districte Administratiu 6 - EST","41.48721445737362","2.0342617296222034",,"818460009","Ajuntament de Rubí"
"1991","PERRUQUERIA","PERRUQUERIA ANNA","C MONTURIOL,    5","Districte Administratiu 6 - EST","41.48721445737362","2.0342617296222034",,"818460009","Ajuntament de Rubí"
"2165","AGENTS DE LA PROPIETAT IMMOBILIARIA","REALTARIA","C MONTURIOL,    5 LOC 01","Districte Administratiu 6 - EST","41.48721445737362","2.0342617296222034",,"818460009","Ajuntament de Rubí"
"1338","ELABORACIÓ I VENDA DE MENJARS PREPARATS","HNOS. CAZORLA ESPECIALIDAD EN POLLOS","AV ESTATUT,  129","Districte Administratiu 5 - NORD","41.494815796128265","2.0383590379732617",,"818460009","Ajuntament de Rubí"
"2447","COMERÇ DE VENDA DE PASTISSERIA","SWEETTUCA PASTISSERIA ARTESANAL","C JOSEP SALTO,    1-7 LOC 10","Districte Administratiu 5 - NORD","41.496799783273765","2.0365311697931756",,"818460009","Ajuntament de Rubí"
"170","APARCAMENT PRIVAT DE VEHICLES","APARCAMENT PRIVAT","C MONTURIOL,   26","Districte Administratiu 6 - EST","41.486134785221324","2.0339376482592546",,"818460009","Ajuntament de Rubí"
"1965","COMERÇ AL DETALL DE PEIX I MARISC","PEIX I MARISC CATY","C MONTURIOL,   26 LOC 03","Districte Administratiu 6 - EST","41.486134785221324","2.0339376482592546",,"818460009","Ajuntament de Rubí"
"1664","IMPREMPTA","MADIS","C MURCIA,   10 LOC","Districte Administratiu 5 - NORD","41.49847592670674","2.035878869202879","www.madis.com","818460009","Ajuntament de Rubí"
"652","comerç al detall en establiment no especialitzat amb predomini d'aliments","CHARTER","AV CAN FATJO,    1-3 PB 01","Districte Administratiu 1 - SUD-OEST","41.49004002838112","2.024650032712777",,"818460009","Ajuntament de Rubí"
"2736","PERRUQUERIA",,"AV CATALUNYA,    8 Esc 2 PB 09","Districte Administratiu 3 - SUD","41.48535832543446","2.032691241985462",,"818460009","Ajuntament de Rubí"
"755","OFICINES CONSTRUCTOR","CONSTRUCCIONES HERMANOS TORIBIO","AV CASTELLBISBAL,   35 Esc 1 LOC 01","Districte Administratiu 1 - SUD-OEST","41.49012967203245","2.0249505726047357",,"818460009","Ajuntament de Rubí"
"3430","APARCAMENT PRIVAT DE VEHICLES",,"AV CASTELLBISBAL,   35","Districte Administratiu 1 - SUD-OEST","41.49012967203245","2.0249505726047357",,"818460009","Ajuntament de Rubí"
"91","REPARACIÓ D'ARTICLES ELECTRÒNICS","AMR ENERGIA","AV ESTATUT,  223","Districte Administratiu 5 - NORD","41.50111190451344","2.037798843727943",,"818460009","Ajuntament de Rubí"
"2871","MAGATZEM DE VEHICLES, MOTOCICLETES I ACCESSORIS",,"CTRA TERRASSA,   68","Districte Administratiu 5 - NORD","41.499402845652845","2.032212816404022",,"818460009","Ajuntament de Rubí"
"444","COMERÇ AL DETALL DE PLATS PRECUINATS, ROSTISSERIA","BOCADILLOS  MARTIL MENJAR PER EMPORTAR","PL CONSTITUCIO,   10 Esc 4 PB 02","Districte Administratiu 3 - SUD","41.48499396348998","2.031246460939017",,"818460009","Ajuntament de Rubí"
"564","AUTOSERVEI ALIMENTACIÓ AMB CARNISSERIA","CARNISSERIA ALIMENTACIÓ RIO MARTIL","PL CONSTITUCIO,   10 Esc 4 PB 01","Districte Administratiu 3 - SUD","41.48499396348998","2.031246460939017",,"818460009","Ajuntament de Rubí"
"166","APARCAMENT PRIVAT DE VEHICLES","APARCAMENT PRIVAT","C MONTURIOL,   17","Districte Administratiu 6 - EST","41.48616217720562","2.034371752615843",,"818460009","Ajuntament de Rubí"
"350","bar restaurant","BAR LA UNIÓ","C MONTURIOL,   17 Esc 1 PB 01","Districte Administratiu 6 - EST","41.48616217720562","2.034371752615843",,"818460009","Ajuntament de Rubí"
"1944","VENDA AL DETALL DE PA I PASTISSERIA","PANADERIA UNIVERSO","C MONTURIOL,   17","Districte Administratiu 6 - EST","41.48616217720562","2.034371752615843",,"818460009","Ajuntament de Rubí"
"845","COMERÇ AL DETALL DE PRODUCTES D'ALIMENTACIÓ","DIA","C PITAGORAS,    5 Esc A PB 01","Districte Administratiu 6 - EST","41.48543834594223","2.0359172853677547",,"818460009","Ajuntament de Rubí"
"2142","COMERÇ AL DETALL D'ARTICLES DE REGAL I COLECCIONISTES","RAGNAROK RUBÍ","C SANT MIQUEL,    8 Esc 1 PB 01","Districte Administratiu 4 - CENTRE","41.49052007097972","2.033030247682644",,"818460009","Ajuntament de Rubí"
"227","DESPATX D'ADVOCATS","ASSESSORIA MONTURIOL","C MONTURIOL,   21 Esc 3 PB 17","Districte Administratiu 6 - EST","41.48592919616789","2.03430121313265",,"818460009","Ajuntament de Rubí"
"2335","DROGUERIA-PERFUMERIA","SCHLECKER","C MONTURIOL,   21","Districte Administratiu 6 - EST","41.48592919616789","2.03430121313265",,"818460009","Ajuntament de Rubí"
"3391","APARCAMENT PRIVAT DE VEHICLES",,"C PLATA,   29","Districte Administratiu 1 - SUD-OEST","41.487400113347384","2.023634892071418",,"818460009","Ajuntament de Rubí"
"1567","BAR RESTAURANT","LA TAPADORA DE RUBI","C MONTSERRAT,   15 LOC 01","Districte Administratiu 4 - CENTRE","41.491422967601956","2.0322523084417248",,"818460009","Ajuntament de Rubí"
"2105","APARCAMENT PRIVAT DE VEHICLES","PROURSA","C MONTSERRAT,   15","Districte Administratiu 4 - CENTRE","41.491422967601956","2.0322523084417248",,"818460009","Ajuntament de Rubí"
"447","VENDA AL DETALL DE ROBA I COMPLEMENTS","BODAS MARY","AV CAN CABANYES,    2","Districte Administratiu 3 - SUD","41.485827390032036","2.0317325190157165",,"818460009","Ajuntament de Rubí"
"626","CLÍNICA VETERINÀRIA","CENTRE VETERINARI LES TORRES","AV CAN CABANYES,    2","Districte Administratiu 3 - SUD","41.485827390032036","2.0317325190157165",,"818460009","Ajuntament de Rubí"
"806","COMERÇ AL DETALL D'ALIMENTS EN RÈGIM D'AUTOSERVEI","DAANA PAANI SUPERMERCAT","AV CAN CABANYES,    2 Esc 4 ST 04","Districte Administratiu 3 - SUD","41.485827390032036","2.0317325190157165",,"818460009","Ajuntament de Rubí"
"909","BASAR","ECONOMIK","AV CAN CABANYES,    2 LOC 04","Districte Administratiu 3 - SUD","41.485827390032036","2.0317325190157165",,"818460009","Ajuntament de Rubí"
"980","BAR RESTAURANT","EL TRUQUITO DE LA ABUELA","AV CAN CABANYES,    2 Esc 4 ST 05","Districte Administratiu 3 - SUD","41.485827390032036","2.0317325190157165",,"818460009","Ajuntament de Rubí"
"1947","COMERÇ AL DETALL DE PRODUCTES DE PAPERERIA I LLIBRERIA","PAPELERIA ANTORCHA","AV CAN CABANYES,    2 Esc 4 PB 02","Districte Administratiu 3 - SUD","41.485827390032036","2.0317325190157165",,"818460009","Ajuntament de Rubí"
"2497","VENDA AL DETALL DE PRODUCTES INFORMÀTICS","TECNICA INFORMATICA","AV CAN CABANYES,    2","Districte Administratiu 3 - SUD","41.485827390032036","2.0317325190157165",,"818460009","Ajuntament de Rubí"
"1138","LOCAL DESTINAT A ESDEVENIMENTS LÚDICS I PRIVATS","FESTA A LA CARTA","C CADMO,   46-50 LOC 01","Districte Administratiu 4 - CENTRE","41.49428321748769","2.032584595670583",,"818460009","Ajuntament de Rubí"
"3433","APARCAMENT PRIVAT DE VEHICLES",,"C CADMO,   46-50","Districte Administratiu 4 - CENTRE","41.49428321748769","2.032584595670583",,"818460009","Ajuntament de Rubí"
"461","CONSULTA PRIVADA D'ACUPUNTURA I CENTRE D'IOGA","BON CARMA","C JOAN MARAGALL,   41 Esc 2 ES 01","Districte Administratiu 6 - EST","41.48847008990872","2.0374752426586973",,"818460009","Ajuntament de Rubí"
"1037","ESCOLA DE REPOSTERIA","ESCOLA DE REPOSTERIA BARRET'S","C JOAN MARAGALL,   41 Esc 2 PB 06","Districte Administratiu 6 - EST","41.48847008990872","2.0374752426586973",,"818460009","Ajuntament de Rubí"
"1173","COMERÇ AL DETALL DE VENDA DE PA","FORN DE PA ESPIGA D'OR","C JOAN MARAGALL,   41 Esc 2 PB 04","Districte Administratiu 6 - EST","41.48847008990872","2.0374752426586973",,"818460009","Ajuntament de Rubí"
"331","BAR","BAR GIRASOL","C SAFIR,   33","Districte Administratiu 1 - SUD-OEST","41.488556565408324","2.0248018116906197",,"818460009","Ajuntament de Rubí"
"314","BAR-RESTAURANT","BAR CRISTAL","C SANT SALVADOR,   12-14 LOC 01","Districte Administratiu 5 - NORD","41.49633315379305","2.033754949366713",,"818460009","Ajuntament de Rubí"
"1561","FORN DE PA AMB DEGUSTACIÓ","LA SERRETA","C SANT SALVADOR,   12-14","Districte Administratiu 5 - NORD","41.49633315379305","2.033754949366713",,"818460009","Ajuntament de Rubí"
"1979","SALÓ DE PERRUQUERIA I ESTÈTICA","PELUQUERÍA UNISEX ESTÉTICA VILCHEZ","C SANT SALVADOR,   12-14","Districte Administratiu 5 - NORD","41.49633315379305","2.033754949366713",,"818460009","Ajuntament de Rubí"
"3422","APARCAMENT PRIVAT DE VEHICLES",,"C TOPAZI,    2","Districte Administratiu 1 - SUD-OEST","41.48971334716942","2.025658980892888",,"818460009","Ajuntament de Rubí"
"1681","COMERÇ DE LLIBRES. CÒMICS, JOCS DE ROLL","MANÀ INIFINITO","C TOPAZI,   10 LOC 01","Districte Administratiu 1 - SUD-OEST","41.489364081576234","2.0258258164259426",,"818460009","Ajuntament de Rubí"
"3078","APARCAMENT PRIVAT DE VEHICLES",,"C SANTA LLUCIA,    2-4","Districte Administratiu 4 - CENTRE","41.491340613186345","2.0291364357247064",,"818460009","Ajuntament de Rubí"
"1713","CENTRE SANITARI PRIVAT","MC MUTUAL","PL NEUS CATALA I PALLEJA,    2 LOC 02","Districte Administratiu 3 - SUD","41.48468332356835","2.032726333085816","www.mc-mutual.com","818460009","Ajuntament de Rubí"
"955","BAR RESTAURANT","EL PASAJE","AV CATALUNYA,   10 Esc 3 PB 10","Districte Administratiu 3 - SUD","41.485331040055875","2.0328897718050887",,"818460009","Ajuntament de Rubí"
"1264","PERRUQUERIA CANINA","GOSSET.NET","AV CATALUNYA,   10 Esc 3 PB 14 FI:10874","Districte Administratiu 3 - SUD","41.485331040055875","2.0328897718050887",,"818460009","Ajuntament de Rubí"
"308","BAR","BAR CAFETERIA ZIPI ZAPE","CTRA SABADELL,   52 LOC DE","Districte Administratiu 5 - NORD","41.49929043667277","2.032965588872411",,"818460009","Ajuntament de Rubí"
"946","BAR","EL CORTIJO","CTRA SABADELL,   52 LOC IZ","Districte Administratiu 5 - NORD","41.49929043667277","2.032965588872411",,"818460009","Ajuntament de Rubí"
"585","COMERÇ AL DETALL DE PRODUCTES DERIVATS DEL CBC","CBD RUBÍ","C ABAT ESCARRE,   22 LOC 2B","Districte Administratiu 4 - CENTRE","41.486511561704084","2.033114013834964",,"818460009","Ajuntament de Rubí"
"1687","COMERÇ DE VENDA AL DETALL DE COMPLEMENTS PER A BICICLETES I PATINETS ELECTRICS AMB SERVEI DE REPARACIO","MARACUCHO","C ABAT ESCARRE,   22 LOC 2A","Districte Administratiu 4 - CENTRE","41.486511561704084","2.033114013834964",,"818460009","Ajuntament de Rubí"
"2535","Comerç al detall privat en establiment no especialitzat amb predomini d'aliments","TOCA TERRA","C ABAT ESCARRE,   22 LOC 2B","Districte Administratiu 4 - CENTRE","41.486511561704084","2.033114013834964",,"818460009","Ajuntament de Rubí"
"3292","APARCAMENT PRIVAT DE VEHICLES",,"C GUADALAJARA,   24","Districte Administratiu 5 - NORD","41.49661589686622","2.0371260091151577",,"818460009","Ajuntament de Rubí"
"370","BAR RESTAURANT","BAR PAULA","CTRA SABADELL,   87 Esc 1 LOC 04","Districte Administratiu 5 - NORD","41.5001489580684","2.0329323259137646",,"818460009","Ajuntament de Rubí"
"1227","BAR-RESTAURANT","GASTRO BAR DISTINTO","CTRA SABADELL,   87 Esc 1 LOC 01","Districte Administratiu 5 - NORD","41.5001489580684","2.0329323259137646",,"818460009","Ajuntament de Rubí"
"2883","APARCAMENT PRIVAT DE VEHICLES",,"C MOLI,    8-10","Districte Administratiu 4 - CENTRE","41.493663404511544","2.027455156732922",,"818460009","Ajuntament de Rubí"
"2296","COMERÇ AL DETALL DE PRODUCTES D'ALIMENTACIO EN REGIM D'AUTOSERVEI","SABADELL SUPERMERCAT 2","C LOPE DE VEGA,   29 LOC 03","Districte Administratiu 6 - EST","41.49319445636491","2.037847446153151",,"818460009","Ajuntament de Rubí"
"1528","COMERÇ AL DETALL DE PA, PASTISSERIA, AMB DEGUSTACIÓ","LA DOLÇA XOCOLATA","C FONT DE LA VIA,    1 LOC 02","Districte Administratiu 1 - SUD-OEST","41.49046083283545","2.0275111590938053",,"818460009","Ajuntament de Rubí"
"2278","CLÍNICA DENTAL","RUBIDENT","C FONT DE LA VIA,    1","Districte Administratiu 1 - SUD-OEST","41.49046083283545","2.0275111590938053",,"818460009","Ajuntament de Rubí"
"1306","HABITATGE TURÍSTIC","HABITATGE TURÍSTIC","C PONT,    5-7 01 03","Districte Administratiu 4 - CENTRE","41.49448765127335","2.0277472165533568",,"818460009","Ajuntament de Rubí"
"1984","ADMINISTRACIÓ DE FINQUES. GESTIÓ I ADMINISTRACIÓ INMOBILIÀRIA","PEREZ PONS","C GENERAL PRIM,   55 Esc 1 PB C","Districte Administratiu 6 - EST","41.48708545094269","2.033950993893175",,"818460009","Ajuntament de Rubí"
"3385","APARCAMENT PRIVAT DE VEHICLES",,"C CASTELLA,   16-20","Districte Administratiu 5 - NORD","41.497897765789986","2.0357743398460575",,"818460009","Ajuntament de Rubí"
"3283","APARCAMENT PRIVAT DE VEHICLES",,"C ESCORIAL (EL),   14","Districte Administratiu 5 - NORD","41.497383382557175","2.0405317285053033",,"818460009","Ajuntament de Rubí"
"2552","VENDA AL DETALL DE FLORS, PLANTES, ADOBS I COMPLEMENTS","TOT PELS TEUS AMICS","PG RIERA,   35","Districte Administratiu 1 - SUD-OEST","41.4896094331495","2.0277711992553993",,"818460009","Ajuntament de Rubí"
"138","APARCAMENT PRIVAT DE VEHICLES","APARCAMENT PRIVAT","C VICTOR BALAGUER,   16 PB 01","Districte Administratiu 6 - EST","41.48899338273805","2.0373868176213703",,"818460009","Ajuntament de Rubí"
"374","BAR RESTAURANT","BAR RESTAURANT CAL TONY","C FRANCISCO GUERRERO,    2","Districte Administratiu 3 - SUD","41.4730524582212","2.0305799153008044",,"818460009","Ajuntament de Rubí"
"655","comerç al detall d'aliments en règim d'autoservei","CHARTER CONSUM","C CAL PRINCEP,   25 LOC 01","Districte Administratiu 4 - CENTRE","41.48777528061528","2.0325580109193813",,"818460009","Ajuntament de Rubí"
"2564","AGÈNCIA DE TRANSPORT","TRANSPORTES LIEBRE","C CAL PRINCEP,   25 LOC 02","Districte Administratiu 4 - CENTRE","41.48777528061528","2.0325580109193813",,"818460009","Ajuntament de Rubí"
"3260","APARCAMENT PRIVAT DE VEHICLES",,"C BERGUEDA,   15","Districte Administratiu 3 - SUD","41.485074739440265","2.0404652348280417",,"818460009","Ajuntament de Rubí"
"3331","APARCAMENT PRIVAT DE VEHICLES",,"PG RIERA,    1-5","Districte Administratiu 1 - SUD-OEST","41.488413967916976","2.0278399376946354",,"818460009","Ajuntament de Rubí"
"3062","OFICINES ADMINISTRATIVES",,"C BILBAO,    4","Districte Administratiu 5 - NORD","41.496442187779095","2.041768857435464",,"818460009","Ajuntament de Rubí"
"1698","COMERÇ AL DETALL DE PRODUCTES CÀRNICS","MARTINEZ NAVARRO","C CERVANTES,   47 PB","Districte Administratiu 4 - CENTRE","41.488490277030984","2.0316301354905684",,"818460009","Ajuntament de Rubí"
"2033","VIVENDA D'US TURISTIC","PIS TURÍSTIC","C CERVANTES,   47 01","Districte Administratiu 4 - CENTRE","41.488490277030984","2.0316301354905684",,"818460009","Ajuntament de Rubí"
"536","VENDA AL DETALL DE CALÇAT I COMPLEMENTS","CALÇATS CAL VILA","C CAL GERRER,    8","Districte Administratiu 6 - EST","41.4892399294402","2.0346527859307217",,"818460009","Ajuntament de Rubí"
"818","ACTIVITATS JURÍDIQUES I DE COMPTABILITAT","DEBIFY","C CAL GERRER,    8 Esc 1 PB 01","Districte Administratiu 6 - EST","41.4892399294402","2.0346527859307217",,"818460009","Ajuntament de Rubí"
"1560","COMERÇ AL DETALL DE ROBA DE VESTIR I COMPLEMENTS","LA ROBA A TU MEDIDA","C CAL GERRER,    8 Esc 1 PB 02","Districte Administratiu 6 - EST","41.4892399294402","2.0346527859307217",,"818460009","Ajuntament de Rubí"
"1766","RESTAURANT","MIYAGI","C CAL GERRER,    8 Esc 1 PB 03","Districte Administratiu 6 - EST","41.4892399294402","2.0346527859307217",,"818460009","Ajuntament de Rubí"
"1970","PERRUQUERIA","PELUQUERIA HAIR FASHONIC","C CAL GERRER,    8","Districte Administratiu 6 - EST","41.4892399294402","2.0346527859307217",,"818460009","Ajuntament de Rubí"
"2649","PETIT COMERÇ PER LA VENDA EXTERIOR DE FRUITA, HORTALISSES I VEGETALS","VIU BE","C CAL GERRER,    8 Esc 1 PB 05","Districte Administratiu 6 - EST","41.4892399294402","2.0346527859307217",,"818460009","Ajuntament de Rubí"
"3231","APARCAMENT PRIVAT DE VEHICLES",,"C CAL GERRER,    8","Districte Administratiu 6 - EST","41.4892399294402","2.0346527859307217",,"818460009","Ajuntament de Rubí"
"1989","PERRUQUERIA","PERRUQUERIA AKHATOU","PL CONSTITUCIO,    6 PB 05","Districte Administratiu 3 - SUD","41.48473211986157","2.0307741118789475",,"818460009","Ajuntament de Rubí"
"2021","COMERÇ MINORISTA DE BOMBONS","PICA-PICA","C LLOBATERAS,   34","Districte Administratiu 4 - CENTRE","41.489081626990014","2.0317468612357232",,"818460009","Ajuntament de Rubí"
"974","COMERÇ AL DETALL D'ALIMENTS, CARNISSERIA I VENDA DE MENJARS PREPARATS","EL SUPER DE LAS TORRES","PL NEUS CATALA I PALLEJA,    1 LOC 01","Districte Administratiu 3 - SUD","41.48470347057568","2.032560594326917",,"818460009","Ajuntament de Rubí"
"1973","PERRUQUERIA","PELUQUERIA MORENO","C MONTURIOL,   52","Districte Administratiu 3 - SUD","41.48441850020606","2.0334134314066468",,"818460009","Ajuntament de Rubí"
"2293","Perruqueria","S/ID","C MONTURIOL,   52 Esc 1 PB 14","Districte Administratiu 3 - SUD","41.48441850020606","2.0334134314066468",,"818460009","Ajuntament de Rubí"
"349","BAR","BAR LA TERTULIA","AV CAN CABANYES,    5 PB 07","Districte Administratiu 3 - SUD","41.48495176770377","2.0320292147154144",,"818460009","Ajuntament de Rubí"
"971","COMERÇ AL DETALL DE FRUITES I VERDURES","EL SECRET DEL BARRI","AV CAN CABANYES,    5 PB 03","Districte Administratiu 3 - SUD","41.48495176770377","2.0320292147154144",,"818460009","Ajuntament de Rubí"
"1875","PERRUQUERIA","NOU ESTIL","AV CAN CABANYES,    5 LOC 04","Districte Administratiu 3 - SUD","41.48495176770377","2.0320292147154144",,"818460009","Ajuntament de Rubí"
"2161","COMERÇ AL DETALL DE PORTES, FINESTRES I PARQUET","RC CARPINTEROS","AV CAN CABANYES,    5 PB 03","Districte Administratiu 3 - SUD","41.48495176770377","2.0320292147154144",,"818460009","Ajuntament de Rubí"
"3282","APARCAMENT PRIVAT DE VEHICLES",,"C SAFIR,    9","Districte Administratiu 1 - SUD-OEST","41.48949522939091","2.0252374107253712",,"818460009","Ajuntament de Rubí"
