ID_APLICACIO,"APLICACIO",EXERCICI,"ORGANIC","PROGRAMA","ECONOMIC",ORG_COD_AREA_ORGANIC,"ORG_AREA_ORGANIC","ORG_COD_ORGANIC","ORG_ORGANIC","FUN_COD_AREA_DESPESA","FUN_AREA_DESPESA","FUN_COD_POLITICA_DESPESA","FUN_POLITICA_DESPESA","FUN_COD_GRUP_PROGRAMA","FUN_GRUP_PROGRAMA","FUN_COD_PROGRAMA","FUN_PROGRAMA","FUN_COD_SUB_PROGRAMA","FUN_SUB_PROGRAMA","ECO_COD_CAPITOL","ECO_CAPITOL","ECO_COD_ARTICLE","ECO_ARTICLE","ECO_COD_CONCEPTE","ECO_CONCEPTE","ECO_COD_SUB_CONCEPTE","ECO_SUB_CONCEPTE","ECO_COD_SUB_CONCEPTE_DETALL","ECO_SUB_CONCEPTE_DETALL",CREDIT_INICIAL,CREDIT_TOTAL,MODIFICACIO_CREDIT,OBLIGACIONS_RECONEGUDES,"CODI_ENS","NOM_ENS"
"3376202274","2014 3U036 3230 22602","2014","3U036","3230A","22602","3","ÀREA DE SERVEIS A LES PERSONES","3U036","SERVEI D'EDUCACIÓ","3","PRODUCCIÓ DE BÉNS PÚBLICS DE CARÀCTER PREFERENT.","32","EDUCACIÓ.","323","PROMOCIÓ EDUCATIVA .","3230","PROMOCIÓ EDUCATIVA","3230A","No té Sub-Programa","2","DESPESES CORRENTS EN BÉNS I SERVEIS.","22","MATERIAL, SUBMINISTRAMENTS I ALTRES.","226","DESPESES DIVERSES.","22602","PUBLICITAT I PROPAGANDA.","2260200","No té Sub-Concepte Detallat","11200.00","11200.00","0.00","16683.67","818460009","Ajuntament de Rubí"
"380050463","2014 3U040 3410 12004","2014","3U040","3410A","12004","3","ÀREA DE SERVEIS A LES PERSONES","3U040","ESPORTS","3","PRODUCCIÓ DE BÉNS PÚBLICS DE CARÀCTER PREFERENT.","34","ESPORT.","341","PROMOCIÓ I FOMENT DE L'ESPORT.","3410","PROMOCIÓ I FOMENT DE L'ESPORT","3410A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","120","RETRIBUCIONS BÀSIQUES.","12004","SOUS DEL GRUP C2.","1200400","No té Sub-Concepte Detallat","0.00","0.00","0.00","1193.04","818460009","Ajuntament de Rubí"
"839758503","2014 1U063 2410 1600007","2014","1U063","2410A","1600007","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","2","ACTUACIONS DE PROTECCIÓ I PROMOCIÓ SOCIAL.","24","FOMENT DE L'OCUPACIÓ.","241","FOMENT DE L'OCUPACIÓ.","2410","PROMOCIÓ DE L'OCUPACIÓ","2410A","No té Sub-Programa","1","DESPESES DE PERSONAL.","16","QUOTES, PRESTACIONS I DESPESES SOC. A CÀRREC DEL EMPLEADOR.","160","QUOTES SOCIALS.","16000","SEGURETAT SOCIAL.","1600007","SEGURETAT SOCIAL.CONTRACTES FORMACIÓ","0.00","8023.80","8023.80","0.00","818460009","Ajuntament de Rubí"
"2576980519","2014 4U049 1550 1600002","2014","4U049","1550A","1600002","4","ÀREA DE SERVEIS TERRITORIALS","4U049","OBRES I VIA PÚBLICA","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","155","VIES PÚBLIQUES.","1550","VIES PÚBLIQUES I MANTENIMENT URBÀ","1550A","No té Sub-Programa","1","DESPESES DE PERSONAL.","16","QUOTES, PRESTACIONS I DESPESES SOC. A CÀRREC DEL EMPLEADOR.","160","QUOTES SOCIALS.","16000","SEGURETAT SOCIAL.","1600002","SEGURETAT SOCIAL PERSONAL FUNCIONARI","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"317043514","2014 2U022 9203 12100","2014","2U022","9203A","12100","2","ÀREA DE SERVEIS CENTRALS","2U022","SERVEIS JURÍDICS INTERNS","9","ACTUACIONS DE CARÀCTER GENERAL.","92","SERVEIS DE CARÀCTER GENERAL.","920","ADMINISTRACIÓ GENERAL .","9203","SERVEIS JURÍDICS","9203A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12100","COMPLEMENT DE DESTINACIÓ.","1210000","No té Sub-Concepte Detallat","50372.30","50372.30","0.00","34831.36","818460009","Ajuntament de Rubí"
"3547723605","2014 2U018 9205 12103","2014","2U018","9205A","12103","2","ÀREA DE SERVEIS CENTRALS","2U018","INFORMÀTICA I NOVES TECNOLOGIES","9","ACTUACIONS DE CARÀCTER GENERAL.","92","SERVEIS DE CARÀCTER GENERAL.","920","ADMINISTRACIÓ GENERAL .","9205","INFORMÀTICA","9205A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","19239.50","19239.50","0.00","13310.86","818460009","Ajuntament de Rubí"
"1865728278","2014 4U054 1640 15005","2014","4U054","1640A","15005","4","ÀREA DE SERVEIS TERRITORIALS","4U054","CEMENTIRI","1","SERVEIS PÚBLICS BÀSICS.","16","BENESTAR COMUNITARI .","164","CEMENTIRI I SERVEIS FUNERARIS.","1640","CEMENTIRI","1640A","No té Sub-Programa","1","DESPESES DE PERSONAL.","15","INCENTIUS AL RENDIMENT.","150","PRODUCTIVITAT.","15005","PRODUCTIVITAT 25% FUNCIONARIS","1500500","No té Sub-Concepte Detallat","913.26","913.26","0.00","913.26","818460009","Ajuntament de Rubí"
"1083839578","2014 2000 9209 62500","2014","2000","9209A","62500","2","ÀREA DE SERVEIS CENTRALS","2U013","ÀREA DE SERVEIS CENTRALS, HISENDA I RÈGIM INTERIOR","9","ACTUACIONS DE CARÀCTER GENERAL.","92","SERVEIS DE CARÀCTER GENERAL.","920","ADMINISTRACIÓ GENERAL .","9209","SERVEIS GENERALS","9209A","No té Sub-Programa","6","INVERSIONS REALS.","62","INVERSIÓ NOVA ASSOCIADA AL FUNCIONAM OPERAT DELS SERV.","625","MOBILIARI.","62500","MOBILIARIO","6250000","No té Sub-Concepte Detallat","0.00","1788.13","1788.13","1778.94","818460009","Ajuntament de Rubí"
"132530123","2014 1U014 4330 12101","2014","1U014","4330A","12101","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U014","PROMOCIÓ ECONÒMICA","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","433","DESENVOLUPAMENT EMPRESARIAL.","4330","SERVEI A EMPRESES","4330A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","12958.12","12958.12","0.00","13629.69","818460009","Ajuntament de Rubí"
"2411836623","2014 1U006 4321 13002","2014","1U006","4321A","13002","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U006","PROMOCIÓ CIUTAT","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","432","ORDENACIÓ I PROMOCIÓ TURÍSTICA.","4321","PROMOCIÓ DE LA CIUTAT","4321A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","130","LABORAL FIX.","13002","ALTRES REMUNERACIONS.","1300200","No té Sub-Concepte Detallat","56951.72","56951.72","0.00","33069.37","818460009","Ajuntament de Rubí"
"1681575784","2014 4U049 1650 15006","2014","4U049","1650A","15006","4","ÀREA DE SERVEIS TERRITORIALS","4U049","OBRES I VIA PÚBLICA","1","SERVEIS PÚBLICS BÀSICS.","16","BENESTAR COMUNITARI .","165","ENLLUMENAT PÚBLIC.","1650","ENLLUMENAT PÚBLIC","1650A","No té Sub-Programa","1","DESPESES DE PERSONAL.","15","INCENTIUS AL RENDIMENT.","150","PRODUCTIVITAT.","15006","PRODUCTIVITAT 25% LABORALS","1500600","No té Sub-Concepte Detallat","472.90","472.90","0.00","472.90","818460009","Ajuntament de Rubí"
"4199137858","2014 4U045 1720 60902","2014","4U045","1720A","60902","4","ÀREA DE SERVEIS TERRITORIALS","4U045","OBRA PÚBLICA I PROJECTES URBANS","1","SERVEIS PÚBLICS BÀSICS.","17","MEDI AMBIENT.","172","PROTECCIÓ I MILLORA DEL MEDI AMBIENT.","1720","PROTECCIÓ I MILLORA DEL MEDI AMBIENT","1720A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60902","OBRAS DE INVERSIONES","6090200","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"1922105404","2014 4U050 1330 15006","2014","4U050","1330A","15006","4","ÀREA DE SERVEIS TERRITORIALS","4U050","MOBILITAT","1","SERVEIS PÚBLICS BÀSICS.","13","SEGURETAT I MOBILITAT CIUTADANA.","133","ORDENACIÓ DEL TRÀFIC I DE L'ESTACIONAMENT.","1330","MOBILITAT","1330A","No té Sub-Programa","1","DESPESES DE PERSONAL.","15","INCENTIUS AL RENDIMENT.","150","PRODUCTIVITAT.","15006","PRODUCTIVITAT 25% LABORALS","1500600","No té Sub-Concepte Detallat","2656.77","2656.77","0.00","2656.77","818460009","Ajuntament de Rubí"
"3250389995","2014 4U057 1510 15006","2014","4U057","1510A","15006","4","ÀREA DE SERVEIS TERRITORIALS","4U057","INSPECCIÓ I PROGRAMACIÓ","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","151","URBANISME.","1510","URBANISME","1510A","No té Sub-Programa","1","DESPESES DE PERSONAL.","15","INCENTIUS AL RENDIMENT.","150","PRODUCTIVITAT.","15006","PRODUCTIVITAT 25% LABORALS","1500600","No té Sub-Concepte Detallat","2040.48","2040.48","0.00","2040.48","818460009","Ajuntament de Rubí"
"3606132960","2014 4U052 3132 16209","2014","4U052","3132A","16209","4","ÀREA DE SERVEIS TERRITORIALS","4U052","SERVEIS MUNICIPALS I MEDI AMBIENT","3","PRODUCCIÓ DE BÉNS PÚBLICS DE CARÀCTER PREFERENT.","31","SANITAT.","313","ACCIONS PÚBLIQUES RELATIVES A LA SALUT.","3132","TINENÇA ANIMALS","3132A","No té Sub-Programa","1","DESPESES DE PERSONAL.","16","QUOTES, PRESTACIONS I DESPESES SOC. A CÀRREC DEL EMPLEADOR.","162","DESPESES SOCIALS DEL PERSONAL.","16209","ALTRES DESPESES SOCIALS: GARANTITZACIÓ SALARI","1620900","No té Sub-Concepte Detallat","0.00","0.00","0.00","421.48","818460009","Ajuntament de Rubí"
"1783475688","2014 4U045 1650 60901","2014","4U045","1650A","60901","4","ÀREA DE SERVEIS TERRITORIALS","4U045","OBRA PÚBLICA I PROJECTES URBANS","1","SERVEIS PÚBLICS BÀSICS.","16","BENESTAR COMUNITARI .","165","ENLLUMENAT PÚBLIC.","1650","ENLLUMENAT PÚBLIC","1650A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60901","OBRAS DE INVERSIONES","6090100","No té Sub-Concepte Detallat","0.00","182790.16","182790.16","0.00","818460009","Ajuntament de Rubí"
"536124524","2014 9U059 9242 22602","2014","9U059","9242A","22602","9","ORGANS DE GOVERN","9U059","GOVERNANÇA I CIUTADANIA","9","ACTUACIONS DE CARÀCTER GENERAL.","92","SERVEIS DE CARÀCTER GENERAL.","924","PARTICIPACIÓ CIUTADANA","9242","COOPERACIÓ INTERNACIONAL","9242A","No té Sub-Programa","2","DESPESES CORRENTS EN BÉNS I SERVEIS.","22","MATERIAL, SUBMINISTRAMENTS I ALTRES.","226","DESPESES DIVERSES.","22602","PUBLICITAT I PROPAGANDA.","2260200","No té Sub-Concepte Detallat","2000.00","2000.00","0.00","6169.35","818460009","Ajuntament de Rubí"
"2435145457","2014 3U036 3230 16209","2014","3U036","3230A","16209","3","ÀREA DE SERVEIS A LES PERSONES","3U036","SERVEI D'EDUCACIÓ","3","PRODUCCIÓ DE BÉNS PÚBLICS DE CARÀCTER PREFERENT.","32","EDUCACIÓ.","323","PROMOCIÓ EDUCATIVA .","3230","PROMOCIÓ EDUCATIVA","3230A","No té Sub-Programa","1","DESPESES DE PERSONAL.","16","QUOTES, PRESTACIONS I DESPESES SOC. A CÀRREC DEL EMPLEADOR.","162","DESPESES SOCIALS DEL PERSONAL.","16209","ALTRES DESPESES SOCIALS: GARANTITZACIÓ SALARI","1620900","No té Sub-Concepte Detallat","0.00","0.00","0.00","311.69","818460009","Ajuntament de Rubí"
"767365697","2014 2U026 9320 15001","2014","2U026","9320A","15001","2","ÀREA DE SERVEIS CENTRALS","2U026","TRESORERIA","9","ACTUACIONS DE CARÀCTER GENERAL.","93","ADMINISTRACIÓ FINANCERA I TRIBUTÀRIA.","932","GESTIÓ DEL SISTEMA TRIBUTARI.","9320","HISENDA I SERVEIS ECONÒMIC","9320A","No té Sub-Programa","1","DESPESES DE PERSONAL.","15","INCENTIUS AL RENDIMENT.","150","PRODUCTIVITAT.","15001","PRODUCTIVITAT 2. RENDIMENT","1500100","No té Sub-Concepte Detallat","714.56","714.56","0.00","714.56","818460009","Ajuntament de Rubí"
"165182545","2014 4U043 1510 15006","2014","4U043","1510A","15006","4","ÀREA DE SERVEIS TERRITORIALS","4U043","PLANEJAMENT I GESTIÓ URBANÍSTICA","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","151","URBANISME.","1510","URBANISME","1510A","No té Sub-Programa","1","DESPESES DE PERSONAL.","15","INCENTIUS AL RENDIMENT.","150","PRODUCTIVITAT.","15006","PRODUCTIVITAT 25% LABORALS","1500600","No té Sub-Concepte Detallat","1871.61","1871.61","0.00","1871.61","818460009","Ajuntament de Rubí"
"1729069735","2014 3U040 3410 12101","2014","3U040","3410A","12101","3","ÀREA DE SERVEIS A LES PERSONES","3U040","ESPORTS","3","PRODUCCIÓ DE BÉNS PÚBLICS DE CARÀCTER PREFERENT.","34","ESPORT.","341","PROMOCIÓ I FOMENT DE L'ESPORT.","3410","PROMOCIÓ I FOMENT DE L'ESPORT","3410A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","0.00","0.00","0.00","921.62","818460009","Ajuntament de Rubí"
"2860719238","2014 1U005 4330 1310000","2014","1U005","4330A","1310000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U005","ÀREA DE PLANIFICACIÓ ESTRATÈGICA I GOVERN","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","433","DESENVOLUPAMENT EMPRESARIAL.","4330","SERVEI A EMPRESES","4330A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","131","LABORAL TEMPORAL.","13100","LABORAL TEMPORAL.","1310000","LABORAL TEMPORAL.","0.00","0.00","0.00","23859.23","818460009","Ajuntament de Rubí"
"1217420586","2014 4U045 1550 60926","2014","4U045","1550A","60926","4","ÀREA DE SERVEIS TERRITORIALS","4U045","OBRA PÚBLICA I PROJECTES URBANS","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","155","VIES PÚBLIQUES.","1550","VIES PÚBLIQUES I MANTENIMENT URBÀ","1550A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60926","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","6092600","No té Sub-Concepte Detallat","0.00","260000.00","260000.00","0.00","818460009","Ajuntament de Rubí"
"2896222001","2014 2U017 9204 22607","2014","2U017","9204A","22607","2","ÀREA DE SERVEIS CENTRALS","2U017","RECURSOS HUMANS","9","ACTUACIONS DE CARÀCTER GENERAL.","92","SERVEIS DE CARÀCTER GENERAL.","920","ADMINISTRACIÓ GENERAL .","9204","RRHH","9204A","No té Sub-Programa","2","DESPESES CORRENTS EN BÉNS I SERVEIS.","22","MATERIAL, SUBMINISTRAMENTS I ALTRES.","226","DESPESES DIVERSES.","22607","OPOSICIONS I PROVES SELECTIVES","2260700","No té Sub-Concepte Detallat","0.00","0.00","0.00","225.00","818460009","Ajuntament de Rubí"
"2533177842","2014 1U016 4310 15006","2014","1U016","4310A","15006","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","15","INCENTIUS AL RENDIMENT.","150","PRODUCTIVITAT.","15006","PRODUCTIVITAT 25% LABORALS","1500600","No té Sub-Concepte Detallat","897.12","897.12","0.00","897.12","818460009","Ajuntament de Rubí"
"3613116087","2014 4U051 1320 12103","2014","4U051","1320A","12103","4","ÀREA DE SERVEIS TERRITORIALS","4U051","SEGURETAT CIUTADANA I PROTECCIÓ CIVIL","1","SERVEIS PÚBLICS BÀSICS.","13","SEGURETAT I MOBILITAT CIUTADANA.","132","SEGURETAT I ORDRE PÚBLIC.","1320","SEGURETAT I ORDRE PUBLIC","1320A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","259388.41","259388.41","0.00","220742.79","818460009","Ajuntament de Rubí"
"1290489609","2014 1U006 4321 2269905","2014","1U006","4321A","2269905","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U006","PROMOCIÓ CIUTAT","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","432","ORDENACIÓ I PROMOCIÓ TURÍSTICA.","4321","PROMOCIÓ DE LA CIUTAT","4321A","No té Sub-Programa","2","DESPESES CORRENTS EN BÉNS I SERVEIS.","22","MATERIAL, SUBMINISTRAMENTS I ALTRES.","226","DESPESES DIVERSES.","22699","ALTRES DESPESES DIVERSES","2269905","MESURES EXCEPCIONALS 2013","60000.00","80000.00","20000.00","57292.18","818460009","Ajuntament de Rubí"
"3373641669","2014 3U033 2310 12004","2014","3U033","2310A","12004","3","ÀREA DE SERVEIS A LES PERSONES","3U033","SERVEIS SOCIALS","2","ACTUACIONS DE PROTECCIÓ I PROMOCIÓ SOCIAL.","23","SERVEIS SOCIALS I PROMOCIÓ SOCIAL.","231","ACCIÓ SOCIAL.","2310","RUBÍ CIUTAT PER A TOTHOM","2310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","120","RETRIBUCIONS BÀSIQUES.","12004","SOUS DEL GRUP C2.","1200400","No té Sub-Concepte Detallat","8378.58","8378.58","0.00","7080.21","818460009","Ajuntament de Rubí"
"2217746170","2014 00 1551 60922","2014","00","1551A","60922",,,,,"1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","155","VIES PÚBLIQUES.","1551","ESPAI PÚBLIC I MOBILITAT","1551A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60922","OBRAS DE INVERSIONES","6092200","No té Sub-Concepte Detallat","0.00","1038.51","1038.51","0.00","818460009","Ajuntament de Rubí"
"388727507","2014 1U062 2410 2269901","2014","1U062","2410A","2269901","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U062","SERVEI D'IMPULS A L'OCUPACIÓ","2","ACTUACIONS DE PROTECCIÓ I PROMOCIÓ SOCIAL.","24","FOMENT DE L'OCUPACIÓ.","241","FOMENT DE L'OCUPACIÓ.","2410","PROMOCIÓ DE L'OCUPACIÓ","2410A","No té Sub-Programa","2","DESPESES CORRENTS EN BÉNS I SERVEIS.","22","MATERIAL, SUBMINISTRAMENTS I ALTRES.","226","DESPESES DIVERSES.","22699","ALTRES DESPESES DIVERSES","2269901","ALTRES DESPESES DIVERSES","205000.00","80000.00","-125000.00","100.00","818460009","Ajuntament de Rubí"
"1704449869","2014 4U045 3340 61900","2014","4U045","3340A","61900","4","ÀREA DE SERVEIS TERRITORIALS","4U045","OBRA PÚBLICA I PROJECTES URBANS","3","PRODUCCIÓ DE BÉNS PÚBLICS DE CARÀCTER PREFERENT.","33","CULTURA.","334","PROMOCIÓ CULTURAL.","3340","PROMOCIÓ CULTURAL","3340A","No té Sub-Programa","6","INVERSIONS REALS.","61","INVERS DE REPOSICIÓ DE INFRAES I BÉNS DEST A L'ÚS GRAL","619","ALTRES INVER DE REPOSIC EN INFRAEST I BÉNS DEST A L'ÚS GRAL","61900","ALTRES INVER DE REPOSIC EN INFRAEST I BÉNS DEST A L'ÚS GRAL","6190000","No té Sub-Concepte Detallat","120000.00","120000.00","0.00","0.00","818460009","Ajuntament de Rubí"
"1108794198","2014 4U047 1710 15006","2014","4U047","1710A","15006","4","ÀREA DE SERVEIS TERRITORIALS","4U047","PARCS I JARDINS","1","SERVEIS PÚBLICS BÀSICS.","17","MEDI AMBIENT.","171","PARCS I JARDINS.","1710","PARCS I JARDINS","1710A","No té Sub-Programa","1","DESPESES DE PERSONAL.","15","INCENTIUS AL RENDIMENT.","150","PRODUCTIVITAT.","15006","PRODUCTIVITAT 25% LABORALS","1500600","No té Sub-Concepte Detallat","3852.05","3852.05","0.00","3852.05","818460009","Ajuntament de Rubí"
"2214929390","2014 4U045 1550 60918","2014","4U045","1550A","60918","4","ÀREA DE SERVEIS TERRITORIALS","4U045","OBRA PÚBLICA I PROJECTES URBANS","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","155","VIES PÚBLIQUES.","1550","VIES PÚBLIQUES I MANTENIMENT URBÀ","1550A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60918","OBRAS DE INVERSIONES","6091800","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"2082508849","2014 2U013 9209 13000","2014","2U013","9209A","13000","2","ÀREA DE SERVEIS CENTRALS","2U013","ÀREA DE SERVEIS CENTRALS, HISENDA I RÈGIM INTERIOR","9","ACTUACIONS DE CARÀCTER GENERAL.","92","SERVEIS DE CARÀCTER GENERAL.","920","ADMINISTRACIÓ GENERAL .","9209","SERVEIS GENERALS","9209A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","130","LABORAL FIX.","13000","RETRIBUCIONS BÀSIQUES.","1300000","No té Sub-Concepte Detallat","23827.14","23827.14","0.00","12270.58","818460009","Ajuntament de Rubí"
"660292281","2014 2U017 9204 13002","2014","2U017","9204A","13002","2","ÀREA DE SERVEIS CENTRALS","2U017","RECURSOS HUMANS","9","ACTUACIONS DE CARÀCTER GENERAL.","92","SERVEIS DE CARÀCTER GENERAL.","920","ADMINISTRACIÓ GENERAL .","9204","RRHH","9204A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","130","LABORAL FIX.","13002","ALTRES REMUNERACIONS.","1300200","No té Sub-Concepte Detallat","15482.54","15482.54","0.00","29478.99","818460009","Ajuntament de Rubí"
"2492268255","2014 1U016 4310 12101","2014","1U016","4310A","12101","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","0.00","10260.34","818460009","Ajuntament de Rubí"
"2998847652","2014 1U055 4320 22609","2014","1U055","4320A","22609","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U055","IDENTITAT I PROJECCIÓ EXTERIOR","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","432","ORDENACIÓ I PROMOCIÓ TURÍSTICA.","4320","IDENTITAT I PROJECCIÓ EXTERIOR","4320A","No té Sub-Programa","2","DESPESES CORRENTS EN BÉNS I SERVEIS.","22","MATERIAL, SUBMINISTRAMENTS I ALTRES.","226","DESPESES DIVERSES.","22609","ACTIVITATS CULTURALS I ESPORTIVES","2260900","No té Sub-Concepte Detallat","5000.00","5000.00","0.00","26163.06","818460009","Ajuntament de Rubí"
"1984414867","2014 3U041 3350 12101","2014","3U041","3350A","12101","3","ÀREA DE SERVEIS A LES PERSONES","3U041","CULTURA","3","PRODUCCIÓ DE BÉNS PÚBLICS DE CARÀCTER PREFERENT.","33","CULTURA.","335","ARTS ESCÈNIQUES.","3350","ARTS ESCÉNIQUES","3350A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","0.00","0.00","0.00","2750.60","818460009","Ajuntament de Rubí"
"1263032752","2014 3U041 3340 15005","2014","3U041","3340A","15005","3","ÀREA DE SERVEIS A LES PERSONES","3U041","CULTURA","3","PRODUCCIÓ DE BÉNS PÚBLICS DE CARÀCTER PREFERENT.","33","CULTURA.","334","PROMOCIÓ CULTURAL.","3340","PROMOCIÓ CULTURAL","3340A","No té Sub-Programa","1","DESPESES DE PERSONAL.","15","INCENTIUS AL RENDIMENT.","150","PRODUCTIVITAT.","15005","PRODUCTIVITAT 25% FUNCIONARIS","1500500","No té Sub-Concepte Detallat","455.21","455.21","0.00","455.21","818460009","Ajuntament de Rubí"
"1178358957","2014 4U049 1650 13002","2014","4U049","1650A","13002","4","ÀREA DE SERVEIS TERRITORIALS","4U049","OBRES I VIA PÚBLICA","1","SERVEIS PÚBLICS BÀSICS.","16","BENESTAR COMUNITARI .","165","ENLLUMENAT PÚBLIC.","1650","ENLLUMENAT PÚBLIC","1650A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","130","LABORAL FIX.","13002","ALTRES REMUNERACIONS.","1300200","No té Sub-Concepte Detallat","19672.38","19672.38","0.00","19225.39","818460009","Ajuntament de Rubí"
